player,team,opponent,batting_order,sportsbook,odds,odds_source,odds_fallback_used,opening_odds,current_snapshot_odds,odds_movement,odds_snapshot_count,first_odds_seen_at,last_odds_seen_at,projected_pa,batter_pa,batter_xba,batter_est_slg,batter_est_woba,pitcher_xba_allowed,pitch_mix_matchup_score,pitch_mix_weighted_xba,pitch_mix_weighted_whiff,pitch_mix_primary_pitch,pitch_mix_primary_pitch_usage,pitch_mix_data_status,opponent_bullpen_pitches_3d,opponent_bullpen_appearances_3d,opponent_bullpen_fatigue_score,bullpen_fatigue_status,pre_team_trust_model_hit_probability,model_hit_probability,calibration_adjustment,team_trust_adjustment,team_trust_picks,team_trust_hit_rate,team_trust_avg_probability,team_trust_gap,team_trust_sample_weight,fair_odds,implied_probability,edge,grade,confidence,secondary_hit_probability,secondary_delta_vs_primary,secondary_fair_odds,secondary_edge,secondary_grade,secondary_confidence,third_model_name,third_starter_per_pa_hit_probability,third_bullpen_per_pa_hit_probability,third_hit_probability,third_delta_vs_primary,third_fair_odds,third_market_probability,third_edge,third_grade,third_confidence,markov_hit_probability,markov_adjustment,markov_edge,markov_fair_odds,markov_grade,markov_state,prev_markov_state,markov_transition,markov_signal,markov_sample,markov_state_hit_rate,player_process_score,team_regime_score,pitcher_vulnerability_score,markov_pick,edgestate_base_probability,edgestate_hit_probability,edgestate_market_probability,edgestate_edge,edgestate_fair_odds,edgestate_grade,edgestate_confidence,edgestate_factor_score,edgestate_quality_score,edgestate_opportunity_score,edgestate_value_score,edgestate_mean_reversion_score,edgestate_regime_score,edgestate_relative_value_score,edgestate_factor_adjustment,edgestate_bayesian_adjustment,edgestate_setup,edgestate_value_state,edgestate_signal,edgestate_sample,edgestate_bucket_hit_rate,edgestate_pick,pa_path_model_name,pa_path_lineup_slot,pa_path_projected_pa,pa_path_distribution,pa_path_starter_exposure,pa_path_per_pa_probabilities,pa_path_path_probabilities,pa_path_starter_per_pa,pa_path_bullpen_per_pa,pa_path_hit_probability,pa_path_market_probability,pa_path_edge,pa_path_fair_odds,pa_path_grade,pa_path_confidence,pa_path_pass_filter,pa_path_pick,pa_path_notes,pa_path_peer_probability,pa_path_probability_bucket,pa_path_probability_advantage,pa_path_odds_discount,pa_path_projected_pa_peer_delta,pa_path_5plus_weight,pa_path_5plus_peer_delta,pa_path_bullpen_advantage,pa_path_relative_value_score,pa_path_relative_rank,pa_path_relative_top10,pa_path_hitprob_rank,pa_path_hitprob_top5,pa_path_hitprob_top10,pa_path_roi_qualified,pa_path_relative_notes,swing_raw_baseline_probability,swing_bayesian_probability,swing_shrinkage,swing_contact_factor,swing_momentum_factor,swing_matchup_factor,swing_opportunity_factor,swing_regression_factor,swing_market_value_factor,swing_factor_score,swing_regime_confirmation_score,swing_player_regime,swing_team_regime,swing_pitcher_regime,swing_matchup_regime,swing_mean_reversion_adjustment,swing_regime_adjustment,swing_factor_adjustment,swing_total_adjustment,swing_hit_probability,swing_market_probability,swing_edge,swing_fair_odds,swing_confidence_score,swing_grade,swing_recommendation,swing_key_reason,swing_pick,bookbias_market_probability,bookbias_learned_bias,bookbias_model_probability,bookbias_edge,bookbias_fair_odds,bookbias_grade,bookbias_recommendation,bookbias_confidence,bookbias_signal_agreement,bookbias_hitter_archetype,bookbias_pitcher_profile,bookbias_top_positive_buckets,bookbias_top_negative_buckets,bookbias_key_reason,bookbias_bucket_count,bookbias_pick,dashboard_top5_rank,dashboard_top5_pick,trend_fit_rank,trend_fit_pick,market_coverage_status,confirmed_lineup,lineup_status,lineup_source,historical_avg_batting_order,historical_lineup_slot_sample,historical_lineup_slot_source,opposing_pitcher,opposing_pitcher_hand,original_batting_order,actual_batting_order,actual_projected_pa,actual_lineup_source,pick_date,player_key,lineup_slot,implied_probability_calc,model_prob_avg,model_prob_max,model_prob_min,model_prob_spread,agreement_63,agreement_66,avg_model_edge,hist_adv_total_pa,hist_adv_babip,hist_adv_iso,hist_adv_sopct,hist_adv_bbpct,hist_adv_hrpct,hist_adv_ev,hist_adv_hardhpct,hist_adv_ldpct,hist_adv_gbpct,hist_adv_fbpct,hist_adv_pullpct,hist_adv_centpct,hist_adv_oppopct,hist_adv_wpa,hist_adv_cwpa,hist_adv_re24,hist_ratio_hrpct,hist_ratio_sopct,hist_ratio_bbpct,hist_ratio_xbhpct,hist_ratio_x_per_hpct,hist_ratio_so_per_w,hist_ratio_ab_per_so,hist_ratio_ab_per_hr,hist_ratio_ab_per_rbi,hist_ratio_gb_per_fb,hist_ratio_go_per_ao,hist_ratio_ippct,hist_ratio_ldpct,hist_ratio_hr_per_fb,hist_ratio_if_per_fb,roi_edge_card_pick,roi_edge_card_role,roi_edge_key,game_start_local,minutes_to_game,commence_time,roi_edge_snapshot_date,roi_edge_lock_status,roi_edge_lock_reason,roi_edge_locked_at,roi_edge_locked_rank
Kevin McGonigle,DET,MIN,1.0,DraftKings,-224,PropLine,False,-233.0,-224.0,9.0,10.0,2026-09-08T11:30:10,2026-09-08T16:30:22,4.54,181.0,0.289,0.499,0.392,0.226,0.1335846620450606,0.2676377816291161,9.972790294627384,FS,42.3,matched,225.0,10.0,1.0,matched,0.6986,0.6586,-0.0326,-0.04,748,0.5709,0.6121,-0.0412,1.0,-193,0.691358024691358,-0.0328,Pass,Pass,0.6817,0.0231,-214,-0.0096,Pass,Pass,PA Context Blend,0.2354,0.2371,0.6801,0.0215,-213,0.6914,-0.0113,Pass,Pass,0.5936,-0.065,-0.0978,-146,Pass,Improving,,New,Downgrade,161,0.6149068322981367,1.3232,-0.412,-0.5429,False,0.6603,0.6501,0.6914,-0.0413,-186,Pass,Pass,56.92,69.84821428571428,71.90416666666667,40.53125,54.56740079365079,49.71155,53.76,0.0014,-0.0116778571428571,Constructive,Overpriced,Avoid/Fade,840,0.669047619047619,False,PA Path Alpha,1.0,4.54,"{""3"": 0.0256, ""4"": 0.3753, ""5"": 0.4881, ""6"": 0.111}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2372, 0.2372, 0.2372], ""4"": [0.2372, 0.2372, 0.2372, 0.2373], ""5"": [0.2372, 0.2372, 0.2372, 0.2373, 0.2373], ""6"": [0.2372, 0.2372, 0.2372, 0.2373, 0.2373, 0.2373]}","{""3"": 0.5561, ""4"": 0.6614, ""5"": 0.7418, ""6"": 0.803}",0.2372,0.2373,0.7137,0.6914,0.0223,-249,Pass,Pass,True,False,balanced PA path,0.6601,65-67.4,0.0536,-0.0166,0.0969,0.5991,0.0821,0.0001,19.34,90,False,9,False,True,True,better PA path than blended model; passes path filter,0.6646,0.6627,0.0,61.43,15.76,41.31,74.62,54.45,42.42,47.95,50.21,Improving Contact,Neutral Offense,Stable / Neutral,Neutral,0.0031,-0.0048,-0.0055,-0.0072,0.6555,0.6914,-0.0359,-190,68.7,Pass,Pass,PA opportunity,False,0.691358024691358,-0.08,0.6114,-0.08,-157,Pass,Avoid / Overpriced,100,,star_power_bat,average_k_pitcher,,"market_pricing:-201_to_-240 (-4.0%, n=5728); opportunity:slot_1 (-3.0%, n=3372); opportunity:top_2 (-3.0%, n=7201)",market has historically overpriced similar buckets,13,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.6705882352941177,85.0,,Dean Kremer,RHP,1.0,1.0,4.54,https://www.mlb.com/starting-lineups/2026-09-08,2026-09-08 00:00:00,kevin mcgonigle,1.0,0.691358024691358,0.6555875,0.7137,0.5936,0.1200999999999999,6,3,-0.035770524691358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Research Card,kevin mcgonigle|det|min,2026-09-08 18:40:00-04:00,112.23944733333332,2026-09-08T22:40:00Z,2026-09-08,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-09-08T16:47:45-04:00,5
Sam Antonacci,CWS,PIT,1.0,DraftKings,-192,PropLine,False,-192.0,-192.0,0.0,12.0,2026-09-08T11:30:10,2026-09-08T17:30:15,4.54,96.0,0.327,0.488,0.403,0.226,0.2738338945005614,0.3456778900112234,16.39842873176206,FF,54.1,matched,124.0,6.0,1.0,matched,0.6963,0.6741,-0.0327,-0.0222,746,0.6019,0.624,-0.0222,1.0,-207,0.6575342465753424,0.0166,Pass,Pass,0.6805,0.0064,-213,0.0229,Pass,Pass,PA Context Blend,0.2358,0.2443,0.6859,0.0118,-218,0.6575,0.0284,Pass,Pass,0.6091,-0.065,-0.0484,-156,Pass,Improving,,New,Downgrade,161,0.6149068322981367,0.9177,-0.222,-0.5429,False,0.6692,0.6301,0.6575,-0.0274,-170,Pass,Pass,60.17,63.76613756613757,71.90416666666667,51.21875,69.0434686888454,48.3905,55.57,0.0039,-0.0430179767103348,Constructive,Fair,Avoid/Fade,1374,0.62372634643377,False,PA Path Alpha,1.0,4.54,"{""3"": 0.0256, ""4"": 0.3753, ""5"": 0.4881, ""6"": 0.111}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.237, 0.2375, 0.2396], ""4"": [0.237, 0.2375, 0.2396, 0.2436], ""5"": [0.237, 0.2375, 0.2396, 0.2436, 0.2442], ""6"": [0.237, 0.2375, 0.2396, 0.2436, 0.2442, 0.2442]}","{""3"": 0.5576, ""4"": 0.6654, ""5"": 0.7471, ""6"": 0.8088}",0.2368,0.2442,0.7184,0.6575,0.0609,-255,B,Playable,True,True,balanced PA path,0.6686,65-67.4,0.0498,0.019,0.1207,0.5991,0.102,0.0074,27.9,45,False,6,False,True,True,better PA path than blended model; passes path filter,0.6699,0.6641,0.0233,58.93,19.56,41.31,74.62,53.9,52.35,49.01,50.05,Improving Contact,Neutral Offense,Stable / Neutral,Neutral,0.0027,-0.005,-0.0047,-0.0069,0.6572,0.6575,-0.0003,-192,69.0,Pass,Pass,PA opportunity,False,0.6575342465753424,-0.08,0.5775,-0.08,-137,Pass,Avoid / Overpriced,100,,star_power_bat,average_k_pitcher,,"market_pricing:-171_to_-200 (-4.0%, n=5073); opportunity:slot_1 (-3.0%, n=3372); opportunity:top_2 (-3.0%, n=7201)",market has historically overpriced similar buckets,13,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.1643835616438356,73.0,,Bubba Chandler,RHP,1.0,1.0,4.54,https://www.mlb.com/starting-lineups/2026-09-08,2026-09-08 00:00:00,sam antonacci,1.0,0.6575342465753424,0.6540999999999999,0.7184,0.5775,0.14090000000000003,6,4,-0.0034342465753425255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Research Card,sam antonacci|cws|pit,2026-09-08 19:40:00-04:00,112.36223523333334,2026-09-08T23:40:00Z,2026-09-08,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-09-08T17:47:38-04:00,4
