player,team,opponent,batting_order,sportsbook,odds,odds_source,odds_fallback_used,opening_odds,current_snapshot_odds,odds_movement,odds_snapshot_count,first_odds_seen_at,last_odds_seen_at,projected_pa,batter_pa,batter_xba,batter_est_slg,batter_est_woba,pitcher_xba_allowed,pitch_mix_matchup_score,pitch_mix_weighted_xba,pitch_mix_weighted_whiff,pitch_mix_primary_pitch,pitch_mix_primary_pitch_usage,pitch_mix_data_status,opponent_bullpen_pitches_3d,opponent_bullpen_appearances_3d,opponent_bullpen_fatigue_score,bullpen_fatigue_status,pre_team_trust_model_hit_probability,model_hit_probability,calibration_adjustment,team_trust_adjustment,team_trust_picks,team_trust_hit_rate,team_trust_avg_probability,team_trust_gap,team_trust_sample_weight,fair_odds,implied_probability,edge,grade,confidence,secondary_hit_probability,secondary_delta_vs_primary,secondary_fair_odds,secondary_edge,secondary_grade,secondary_confidence,third_model_name,third_starter_per_pa_hit_probability,third_bullpen_per_pa_hit_probability,third_hit_probability,third_delta_vs_primary,third_fair_odds,third_market_probability,third_edge,third_grade,third_confidence,markov_hit_probability,markov_adjustment,markov_edge,markov_fair_odds,markov_grade,markov_state,prev_markov_state,markov_transition,markov_signal,markov_sample,markov_state_hit_rate,player_process_score,team_regime_score,pitcher_vulnerability_score,markov_pick,edgestate_base_probability,edgestate_hit_probability,edgestate_market_probability,edgestate_edge,edgestate_fair_odds,edgestate_grade,edgestate_confidence,edgestate_factor_score,edgestate_quality_score,edgestate_opportunity_score,edgestate_value_score,edgestate_mean_reversion_score,edgestate_regime_score,edgestate_relative_value_score,edgestate_factor_adjustment,edgestate_bayesian_adjustment,edgestate_setup,edgestate_value_state,edgestate_signal,edgestate_sample,edgestate_bucket_hit_rate,edgestate_pick,pa_path_model_name,pa_path_lineup_slot,pa_path_projected_pa,pa_path_distribution,pa_path_starter_exposure,pa_path_per_pa_probabilities,pa_path_path_probabilities,pa_path_starter_per_pa,pa_path_bullpen_per_pa,pa_path_hit_probability,pa_path_market_probability,pa_path_edge,pa_path_fair_odds,pa_path_grade,pa_path_confidence,pa_path_pass_filter,pa_path_pick,pa_path_notes,pa_path_peer_probability,pa_path_probability_bucket,pa_path_probability_advantage,pa_path_odds_discount,pa_path_projected_pa_peer_delta,pa_path_5plus_weight,pa_path_5plus_peer_delta,pa_path_bullpen_advantage,pa_path_relative_value_score,pa_path_relative_rank,pa_path_relative_top10,pa_path_hitprob_rank,pa_path_hitprob_top5,pa_path_hitprob_top10,pa_path_roi_qualified,pa_path_relative_notes,swing_raw_baseline_probability,swing_bayesian_probability,swing_shrinkage,swing_contact_factor,swing_momentum_factor,swing_matchup_factor,swing_opportunity_factor,swing_regression_factor,swing_market_value_factor,swing_factor_score,swing_regime_confirmation_score,swing_player_regime,swing_team_regime,swing_pitcher_regime,swing_matchup_regime,swing_mean_reversion_adjustment,swing_regime_adjustment,swing_factor_adjustment,swing_total_adjustment,swing_hit_probability,swing_market_probability,swing_edge,swing_fair_odds,swing_confidence_score,swing_grade,swing_recommendation,swing_key_reason,swing_pick,bookbias_market_probability,bookbias_learned_bias,bookbias_model_probability,bookbias_edge,bookbias_fair_odds,bookbias_grade,bookbias_recommendation,bookbias_confidence,bookbias_signal_agreement,bookbias_hitter_archetype,bookbias_pitcher_profile,bookbias_top_positive_buckets,bookbias_top_negative_buckets,bookbias_key_reason,bookbias_bucket_count,bookbias_pick,dashboard_top5_rank,dashboard_top5_pick,trend_fit_rank,trend_fit_pick,market_coverage_status,confirmed_lineup,lineup_status,lineup_source,historical_avg_batting_order,historical_lineup_slot_sample,historical_lineup_slot_source,opposing_pitcher,opposing_pitcher_hand,original_batting_order,actual_batting_order,actual_projected_pa,actual_lineup_source,pick_date,player_key,lineup_slot,implied_probability_calc,model_prob_avg,model_prob_max,model_prob_min,model_prob_spread,agreement_63,agreement_66,avg_model_edge,hist_adv_total_pa,hist_adv_babip,hist_adv_iso,hist_adv_sopct,hist_adv_bbpct,hist_adv_hrpct,hist_adv_ev,hist_adv_hardhpct,hist_adv_ldpct,hist_adv_gbpct,hist_adv_fbpct,hist_adv_pullpct,hist_adv_centpct,hist_adv_oppopct,hist_adv_wpa,hist_adv_cwpa,hist_adv_re24,hist_ratio_hrpct,hist_ratio_sopct,hist_ratio_bbpct,hist_ratio_xbhpct,hist_ratio_x_per_hpct,hist_ratio_so_per_w,hist_ratio_ab_per_so,hist_ratio_ab_per_hr,hist_ratio_ab_per_rbi,hist_ratio_gb_per_fb,hist_ratio_go_per_ao,hist_ratio_ippct,hist_ratio_ldpct,hist_ratio_hr_per_fb,hist_ratio_if_per_fb,roi_edge_card_pick,roi_edge_card_role,roi_edge_key,game_start_local,minutes_to_game,commence_time,roi_edge_snapshot_date,roi_edge_lock_status,roi_edge_lock_reason,roi_edge_locked_at,roi_edge_locked_rank
James Wood,WSH,BAL,1.0,DraftKings,-178,PropLine,False,-193.0,-178.0,15.0,2.0,2026-06-28T11:00:12,2026-06-28T11:30:07,4.62,204.0,0.269,0.607,0.426,0.227,-0.0540162662662663,0.2576826826826826,40.00950950950951,SI,30.2,matched,116.0,7.0,1.0,matched,0.7121,0.6872,-0.0317,-0.0249,363,0.6116,0.6365,-0.0249,1.0,-220,0.6402877697841727,0.0469,Lean,Pass,0.6904,0.0032,-223,0.0501,B,Playable,PA Context Blend,0.2319,0.2321,0.679,-0.0082,-212,0.6403,0.0387,Lean,Pass,0.7422,0.055,0.1019,-288,A,Strong/Locked,,New,Upgrade,6,0.8333333333333334,1.8346,-0.249,-0.5143,True,0.6942,0.6489,0.6403,0.0086,-185,Pass,Pass,67.92,77.51884920634922,73.6375,64.85,61.40726875642345,62.8667,65.93,0.0097,-0.055,Strong,Value,Watch,133,0.5714285714285714,False,PA Path Alpha,1.0,4.62,"{""3"": 0.005, ""4"": 0.3219, ""5"": 0.5225, ""6"": 0.1506}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2354, 0.2352, 0.2345], ""4"": [0.2354, 0.2352, 0.2345, 0.2332], ""5"": [0.2354, 0.2352, 0.2345, 0.2332, 0.233], ""6"": [0.2354, 0.2352, 0.2345, 0.2332, 0.233, 0.233]}","{""3"": 0.5523, ""4"": 0.6567, ""5"": 0.7367, ""6"": 0.798}",0.2354,0.233,0.7192,0.6403,0.079,-256,B+,Strong,True,True,market mispricing,0.6948,67.5-69.9,0.0244,0.0473,0.1794,0.6731,0.1589,-0.0024,30.72,26,False,7,False,True,True,cheaper than similar-probability peers; better PA path than blended model; extra PA volume versus peer bucket; passes path filter,0.6924,0.6891,0.0,62.17,67.02,41.77,77.47,59.85,64.45,60.78,60.39,Improving Contact,Neutral Offense,Stable / Neutral,Neutral,0.0069,0.0054,0.0045,0.0168,0.7058,0.6403,0.0655,-240,81.9,A,Bet,PA opportunity,True,0.6402877697841727,-0.08,0.5603,-0.08,-127,Pass,Avoid / Overpriced,100,,fly_ball_slugger,average_k_pitcher,,"market_pricing:-171_to_-200 (-4.0%, n=1871); opportunity:top_3 (-3.0%, n=3810); opportunity:top_4 (-3.0%, n=5392)",market has historically overpriced similar buckets,14,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.0,38.0,,Kyle Bradish,RHP,1.0,1.0,4.62,https://www.mlb.com/starting-lineups/2026-06-28,2026-06-28 00:00:00,james wood,1.0,0.6402877697841727,0.679125,0.7422,0.5603,0.1818999999999999,7,6,0.0388372302158273,1025.0,0.3549170731707317,0.2006429268292683,31.051024390243903,12.070536585365854,3.909951219512196,93.80829268292683,55.32487804878049,27.0099512195122,51.47014634146342,20.283804878048784,26.783414634146343,52.62156097560976,20.595024390243903,2.341073170731707,0.4360975609756098,21.837648780487804,3.909951219512196,31.051024390243903,12.070536585365854,9.246048780487806,41.06634146341464,2.5639414634146345,2.7983414634146344,23.725365853658538,6.662243902439025,1.0653951219512194,1.756887804878049,52.639024390243904,27.34439024390244,14.60039024390244,2.327804878048781,3,Research Card,james wood|wsh|bal,2026-06-28 13:35:00-04:00,113.39462998333332,2026-06-28T17:35:00Z,2026-06-28,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-06-28T11:41:36-04:00,3
Ketel Marte,AZ,TB,1.0,DraftKings,-200,PropLine,False,-208.0,-200.0,8.0,2.0,2026-06-28T11:00:12,2026-06-28T11:30:07,4.62,170.0,0.287,0.454,0.345,0.233,0.2406815684315682,0.3319060939060938,16.79220779220779,FC,35.2,matched,266.0,10.0,1.0,matched,0.6935,0.6973,-0.0329,0.0038,5,1.0,0.6618,0.3382,0.125,-230,0.6666666666666666,0.0306,Lean,Pass,0.6772,-0.0201,-210,0.0105,Pass,Pass,PA Context Blend,0.2322,0.2356,0.6821,-0.0152,-215,0.6667,0.0155,Pass,Pass,0.6348,-0.0624691823899371,-0.0319,-174,Pass,Improving,,New,Downgrade,159,0.6226415094339622,0.7258,0.3,-0.3429,False,0.6799,0.6505,0.6667,-0.0162,-186,Pass,Pass,59.19,60.88734567901234,73.6375,51.54375,65.095625,50.92788632075472,50.72,0.0031,-0.0325523364485981,Constructive,Fair,Avoid/Fade,535,0.6373831775700934,False,PA Path Alpha,1.0,4.62,"{""3"": 0.005, ""4"": 0.3219, ""5"": 0.5225, ""6"": 0.1506}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2332, 0.2334, 0.2341], ""4"": [0.2332, 0.2334, 0.2341, 0.2354], ""5"": [0.2332, 0.2334, 0.2341, 0.2354, 0.2355], ""6"": [0.2332, 0.2334, 0.2341, 0.2354, 0.2355, 0.2355]}","{""3"": 0.5498, ""4"": 0.6557, ""5"": 0.7368, ""6"": 0.7988}",0.2332,0.2355,0.7191,0.6667,0.0525,-256,B,Playable,True,True,balanced PA path,0.6789,67.5-69.9,0.0402,0.0209,0.1794,0.6731,0.1589,0.0023,28.04,39,False,8,False,True,True,better PA path than blended model; extra PA volume versus peer bucket; passes path filter,0.6799,0.6767,0.0028,56.63,90.0,44.51,77.47,52.2,52.71,62.13,63.41,Improving Contact,Power / Positive Team,Stable / Neutral,Neutral,0.0015,0.0084,0.0055,0.0155,0.6922,0.6667,0.0255,-225,82.9,B,Watch,PA opportunity,False,0.6666666666666666,-0.08,0.5867,-0.08,-142,Pass,Avoid / Overpriced,100,,balanced_hitter,average_k_pitcher,,"market_pricing:-171_to_-200 (-4.0%, n=1871); opportunity:top_3 (-3.0%, n=3810); opportunity:top_4 (-3.0%, n=5392)",market has historically overpriced similar buckets,14,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.0,1.0,,Drew Rasmussen,RHP,1.0,1.0,4.62,https://www.mlb.com/starting-lineups/2026-06-28,2026-06-28 00:00:00,ketel marte,1.0,0.6666666666666666,0.6674875,0.7191,0.5867,0.1323999999999999,7,5,0.0008208333333333,1789.0,0.2965662381218558,0.2356858580212409,16.665735047512577,11.15164896590274,4.955058692006708,91.75030743432086,47.78474007825601,22.105645612073783,44.92744550027949,26.03309111235327,37.74225824482951,49.04879821129123,13.20894354387926,2.593292342090553,1.4367803242034656,27.03507546115148,4.99139183901621,16.665735047512577,11.1842370039128,9.903353828954724,40.23588596981554,1.494740078256009,5.2561207378423696,18.16076020122974,6.3164337618781445,0.8261207378423701,1.1457797652319732,66.38569032979318,22.03745108999441,14.841643376187816,13.576299608719957,4,Research Card,ketel marte|az|tb,2026-06-28 13:40:00-04:00,118.39462998333332,2026-06-28T17:40:00Z,2026-06-28,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-06-28T11:41:36-04:00,4
Sam Antonacci,CWS,KC,1.0,DraftKings,-230,PropLine,False,-230.0,-230.0,0.0,3.0,2026-06-28T11:00:12,2026-06-28T12:00:09,4.54,96.0,0.327,0.488,0.403,0.285,0.3889357853982301,0.3845320796460177,11.36570796460177,SI,30.9,matched,249.0,12.0,1.0,matched,0.7299,0.713,-0.0304,-0.0169,288,0.6042,0.621,-0.0169,1.0,-248,0.696969696969697,0.016,Pass,Pass,0.6916,-0.0214,-224,-0.0053,Pass,Pass,PA Context Blend,0.2406,0.2462,0.6924,-0.0206,-225,0.697,-0.0046,Pass,Pass,0.768,0.055,0.071,-331,B+,Strong/Locked,,New,Upgrade,6,0.8333333333333334,0.9177,-0.169,1.1429,True,0.7106,0.6622,0.697,-0.0348,-196,Pass,Pass,63.76,63.76613756613757,71.90416666666667,54.81875,70.86385551948052,64.76135,52.25,0.0066,-0.055,Strong,Fair,Avoid/Fade,52,0.6153846153846154,False,PA Path Alpha,1.0,4.54,"{""3"": 0.0256, ""4"": 0.3753, ""5"": 0.4881, ""6"": 0.111}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2424, 0.2427, 0.2437], ""4"": [0.2424, 0.2427, 0.2437, 0.2457], ""5"": [0.2424, 0.2427, 0.2437, 0.2457, 0.246], ""6"": [0.2424, 0.2427, 0.2437, 0.2457, 0.246, 0.246]}","{""3"": 0.5661, ""4"": 0.6727, ""5"": 0.7532, ""6"": 0.8139}",0.2423,0.246,0.725,0.697,0.028,-264,Pass,Pass,True,False,balanced PA path,0.7107,70+,0.0143,-0.0053,0.112,0.5991,0.0592,0.0037,15.14,119,False,2,True,True,True,passes path filter,0.7071,0.6965,0.0233,58.93,68.62,68.29,74.62,53.9,53.13,63.85,66.43,Improving Contact,Neutral Offense,Contact Vulnerable,Contact Edge,0.0027,0.0114,0.0069,0.021,0.7175,0.697,0.0205,-254,75.2,C,Pass,pitcher vulnerability; PA opportunity,False,0.696969696969697,-0.08,0.617,-0.08,-161,Pass,Avoid / Overpriced,100,,star_power_bat,high_xba_allowed_pitcher,,"opportunity:top_3 (-3.0%, n=3810); opportunity:top_4 (-3.0%, n=5392); hitter_archetype:star_power_bat (-3.0%, n=576)",market has historically overpriced similar buckets,13,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.1428571428571428,28.0,,Luinder Avila,RHP,1.0,1.0,4.54,https://www.mlb.com/starting-lineups/2026-06-28,2026-06-28 00:00:00,sam antonacci,1.0,0.696969696969697,0.6983375,0.768,0.617,0.15100000000000002,7,7,0.0013678030303030386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Research Card,sam antonacci|cws|kc,2026-06-28 14:10:00-04:00,118.27673361666666,2026-06-28T18:10:00Z,2026-06-28,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-06-28T12:11:43-04:00,1
