player,team,opponent,batting_order,sportsbook,odds,odds_source,odds_fallback_used,opening_odds,current_snapshot_odds,odds_movement,odds_snapshot_count,first_odds_seen_at,last_odds_seen_at,projected_pa,batter_pa,batter_xba,batter_est_slg,batter_est_woba,pitcher_xba_allowed,pitch_mix_matchup_score,pitch_mix_weighted_xba,pitch_mix_weighted_whiff,pitch_mix_primary_pitch,pitch_mix_primary_pitch_usage,pitch_mix_data_status,opponent_bullpen_pitches_3d,opponent_bullpen_appearances_3d,opponent_bullpen_fatigue_score,bullpen_fatigue_status,pre_team_trust_model_hit_probability,model_hit_probability,calibration_adjustment,team_trust_adjustment,team_trust_picks,team_trust_hit_rate,team_trust_avg_probability,team_trust_gap,team_trust_sample_weight,fair_odds,implied_probability,edge,grade,confidence,secondary_hit_probability,secondary_delta_vs_primary,secondary_fair_odds,secondary_edge,secondary_grade,secondary_confidence,third_model_name,third_starter_per_pa_hit_probability,third_bullpen_per_pa_hit_probability,third_hit_probability,third_delta_vs_primary,third_fair_odds,third_market_probability,third_edge,third_grade,third_confidence,markov_hit_probability,markov_adjustment,markov_edge,markov_fair_odds,markov_grade,markov_state,prev_markov_state,markov_transition,markov_signal,markov_sample,markov_state_hit_rate,player_process_score,team_regime_score,pitcher_vulnerability_score,markov_pick,edgestate_base_probability,edgestate_hit_probability,edgestate_market_probability,edgestate_edge,edgestate_fair_odds,edgestate_grade,edgestate_confidence,edgestate_factor_score,edgestate_quality_score,edgestate_opportunity_score,edgestate_value_score,edgestate_mean_reversion_score,edgestate_regime_score,edgestate_relative_value_score,edgestate_factor_adjustment,edgestate_bayesian_adjustment,edgestate_setup,edgestate_value_state,edgestate_signal,edgestate_sample,edgestate_bucket_hit_rate,edgestate_pick,pa_path_model_name,pa_path_lineup_slot,pa_path_projected_pa,pa_path_distribution,pa_path_starter_exposure,pa_path_per_pa_probabilities,pa_path_path_probabilities,pa_path_starter_per_pa,pa_path_bullpen_per_pa,pa_path_hit_probability,pa_path_market_probability,pa_path_edge,pa_path_fair_odds,pa_path_grade,pa_path_confidence,pa_path_pass_filter,pa_path_pick,pa_path_notes,pa_path_peer_probability,pa_path_probability_bucket,pa_path_probability_advantage,pa_path_odds_discount,pa_path_projected_pa_peer_delta,pa_path_5plus_weight,pa_path_5plus_peer_delta,pa_path_bullpen_advantage,pa_path_relative_value_score,pa_path_relative_rank,pa_path_relative_top10,pa_path_hitprob_rank,pa_path_hitprob_top5,pa_path_hitprob_top10,pa_path_roi_qualified,pa_path_relative_notes,swing_raw_baseline_probability,swing_bayesian_probability,swing_shrinkage,swing_contact_factor,swing_momentum_factor,swing_matchup_factor,swing_opportunity_factor,swing_regression_factor,swing_market_value_factor,swing_factor_score,swing_regime_confirmation_score,swing_player_regime,swing_team_regime,swing_pitcher_regime,swing_matchup_regime,swing_mean_reversion_adjustment,swing_regime_adjustment,swing_factor_adjustment,swing_total_adjustment,swing_hit_probability,swing_market_probability,swing_edge,swing_fair_odds,swing_confidence_score,swing_grade,swing_recommendation,swing_key_reason,swing_pick,bookbias_market_probability,bookbias_learned_bias,bookbias_model_probability,bookbias_edge,bookbias_fair_odds,bookbias_grade,bookbias_recommendation,bookbias_confidence,bookbias_signal_agreement,bookbias_hitter_archetype,bookbias_pitcher_profile,bookbias_top_positive_buckets,bookbias_top_negative_buckets,bookbias_key_reason,bookbias_bucket_count,bookbias_pick,dashboard_top5_rank,dashboard_top5_pick,trend_fit_rank,trend_fit_pick,market_coverage_status,confirmed_lineup,lineup_status,lineup_source,historical_avg_batting_order,historical_lineup_slot_sample,historical_lineup_slot_source,opposing_pitcher,opposing_pitcher_hand,original_batting_order,actual_batting_order,actual_projected_pa,actual_lineup_source,pick_date,player_key,lineup_slot,implied_probability_calc,model_prob_avg,model_prob_max,model_prob_min,model_prob_spread,agreement_63,agreement_66,avg_model_edge,hist_adv_total_pa,hist_adv_babip,hist_adv_iso,hist_adv_sopct,hist_adv_bbpct,hist_adv_hrpct,hist_adv_ev,hist_adv_hardhpct,hist_adv_ldpct,hist_adv_gbpct,hist_adv_fbpct,hist_adv_pullpct,hist_adv_centpct,hist_adv_oppopct,hist_adv_wpa,hist_adv_cwpa,hist_adv_re24,hist_ratio_hrpct,hist_ratio_sopct,hist_ratio_bbpct,hist_ratio_xbhpct,hist_ratio_x_per_hpct,hist_ratio_so_per_w,hist_ratio_ab_per_so,hist_ratio_ab_per_hr,hist_ratio_ab_per_rbi,hist_ratio_gb_per_fb,hist_ratio_go_per_ao,hist_ratio_ippct,hist_ratio_ldpct,hist_ratio_hr_per_fb,hist_ratio_if_per_fb,roi_edge_card_pick,roi_edge_card_role,roi_edge_key,game_start_local,minutes_to_game,commence_time,roi_edge_snapshot_date,roi_edge_lock_status,roi_edge_lock_reason,roi_edge_locked_at,roi_edge_locked_rank
Sam Antonacci,CWS,CLE,1.0,DraftKings,-175,PropLine,False,-169.0,-175.0,-6.0,10.0,2026-09-14T11:30:06,2026-09-14T16:30:08,4.62,96.0,0.327,0.488,0.403,0.236,0.3687918738049713,0.3795774378585086,13.00133843212237,FF,29.1,matched,191.0,10.0,1.0,matched,0.7087,0.6757,-0.0319,-0.033,799,0.5907,0.6238,-0.033,1.0,-208,0.6363636363636364,0.0393,Lean,Pass,0.6897,0.014,-222,0.0533,B,Playable,PA Context Blend,0.2368,0.2448,0.6941,0.0184,-227,0.6364,0.0577,B,Playable,0.6107,-0.065,-0.0257,-157,Pass,Improving,,New,Downgrade,161,0.6149068322981367,0.9177,-0.33,-0.2571,False,0.6742,0.6245,0.6364,-0.0119,-166,Pass,Pass,62.03,63.76613756613757,73.6375,57.7875,71.59953733766234,49.12535,53.63,0.0053,-0.055,Constructive,Value,Avoid/Fade,1018,0.5383104125736738,False,PA Path Alpha,1.0,4.62,"{""3"": 0.005, ""4"": 0.3219, ""5"": 0.5225, ""6"": 0.1506}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2382, 0.2387, 0.2405], ""4"": [0.2382, 0.2387, 0.2405, 0.2441], ""5"": [0.2382, 0.2387, 0.2405, 0.2441, 0.2446], ""6"": [0.2382, 0.2387, 0.2405, 0.2441, 0.2446, 0.2446]}","{""3"": 0.5595, ""4"": 0.667, ""5"": 0.7485, ""6"": 0.81}",0.238,0.2446,0.7306,0.6364,0.0942,-271,B+,Strong,True,True,market mispricing,0.6738,65-67.4,0.0568,0.0166,0.2191,0.6731,0.1868,0.0066,31.34,18,False,1,True,True,True,better PA path than blended model; extra PA volume versus peer bucket; passes path filter,0.6748,0.6684,0.0233,58.93,17.4,45.89,77.47,53.9,59.2,50.74,51.51,Improving Contact,Neutral Offense,Stable / Neutral,Neutral,0.0027,-0.0035,-0.0033,-0.0041,0.6643,0.6364,0.0279,-198,77.0,B,Watch,PA opportunity,False,0.6363636363636364,-0.08,0.5564,-0.08,-125,Pass,Avoid / Overpriced,100,,star_power_bat,average_k_pitcher,,"market_pricing:-171_to_-200 (-4.0%, n=5389); opportunity:top_2 (-3.0%, n=7671); opportunity:top_3 (-3.0%, n=12313)",market has historically overpriced similar buckets,14,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.1538461538461535,78.0,,Gavin Williams,RHP,1.0,1.0,4.62,https://www.mlb.com/starting-lineups/2026-09-14,2026-09-14 00:00:00,sam antonacci,1.0,0.6363636363636364,0.6557499999999999,0.7306,0.5564,0.1742,5,5,0.0193863636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Research Card,sam antonacci|cws|cle,2026-09-14 18:40:00-04:00,112.09494298333334,2026-09-14T22:40:00Z,2026-09-14,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-09-14T16:47:54-04:00,1
Dane Myers,CIN,LAD,1.0,DraftKings,-161,PropLine,False,-161.0,-161.0,0.0,10.0,2026-09-14T11:30:06,2026-09-14T16:30:08,4.54,65.0,0.281,0.491,0.395,0.262,0.0202432773109244,0.2265196078431373,13.759243697478992,FF,39.0,matched,159.0,11.0,1.0,matched,0.6846,0.6446,-0.0335,-0.04,861,0.5621,0.6098,-0.0477,1.0,-181,0.6168582375478927,0.0277,Pass,Pass,0.6718,0.0272,-205,0.055,B,Playable,PA Context Blend,0.2323,0.2345,0.6747,0.0301,-207,0.6169,0.0578,B,Playable,0.5796,-0.065,-0.0373,-138,Pass,Improving,,New,Downgrade,161,0.6149068322981367,0.4463,-0.477,0.4857,False,0.6491,0.5955,0.6169,-0.0214,-147,Pass,Pass,56.87,56.69452711640212,71.90416666666667,56.45,59.60135006157636,48.20525,44.57,0.0014,-0.055,Constructive,Value,Avoid/Fade,1018,0.5383104125736738,False,PA Path Alpha,1.0,4.54,"{""3"": 0.0256, ""4"": 0.3753, ""5"": 0.4881, ""6"": 0.111}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2335, 0.2335, 0.2338], ""4"": [0.2335, 0.2335, 0.2338, 0.2344], ""5"": [0.2335, 0.2335, 0.2338, 0.2344, 0.2345], ""6"": [0.2335, 0.2335, 0.2338, 0.2344, 0.2345, 0.2345]}","{""3"": 0.5499, ""4"": 0.6554, ""5"": 0.7362, ""6"": 0.7981}",0.2334,0.2345,0.708,0.6169,0.0911,-242,B+,Strong,True,True,market mispricing,0.649,62.5-64.9,0.059,0.0544,0.1374,0.5991,0.1232,0.0011,37.29,7,True,8,False,True,True,cheaper than similar-probability peers; better PA path than blended model; passes path filter,0.6499,0.646,0.0319,53.89,14.46,57.77,74.62,54.05,57.69,51.16,52.03,Neutral,Neutral Offense,Contact Vulnerable,Contact Edge,0.0028,-0.003,-0.003,-0.0031,0.6428,0.6169,0.0259,-180,76.7,B,Watch,PA opportunity,False,0.6168582375478927,-0.08,0.5369,-0.08,-116,Pass,Avoid / Overpriced,100,,rookie_limited_sample,average_k_pitcher,,"market_pricing:-146_to_-170 (-4.0%, n=4423); opportunity:top_2 (-3.0%, n=7671); opportunity:top_3 (-3.0%, n=12313)",market has historically overpriced similar buckets,13,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,2.333333333333333,21.0,,Tarik Skubal,LHP,1.0,1.0,4.54,https://www.mlb.com/starting-lineups/2026-09-14,2026-09-14 00:00:00,dane myers,1.0,0.6168582375478927,0.6317375000000001,0.708,0.5369,0.1710999999999999,5,3,0.0148792624521073,511.0,0.31953228962818,0.1094618395303326,25.80371819960861,6.457729941291586,1.9565557729941288,90.35577299412915,44.68297455968688,24.87495107632094,46.54990215264188,23.65068493150685,21.17436399217221,59.92974559686888,18.830724070450096,-0.9432485322896282,-0.1440313111545988,-12.045185909980432,1.9565557729941288,25.80371819960861,6.457729941291586,5.874363992172212,25.804305283757337,4.435518590998044,3.635616438356165,49.24305283757339,8.521917808219179,0.9047358121330724,1.3035029354207437,65.17808219178082,25.1252446183953,6.101369863013699,7.1330724070450096,5,Research Card,dane myers|cin|lad,2026-09-14 18:40:00-04:00,112.09494298333334,2026-09-14T22:40:00Z,2026-09-14,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-09-14T16:47:54-04:00,5
Kevin McGonigle,DET,TOR,1.0,DraftKings,-243,PropLine,False,-241.0,-243.0,-2.0,11.0,2026-09-14T11:30:06,2026-09-14T17:00:12,4.62,181.0,0.289,0.499,0.392,0.239,0.1107068902439024,0.2560658536585365,9.39841463414634,SI,28.4,matched,250.0,15.0,1.0,matched,0.713,0.673,-0.0316,-0.04,793,0.5649,0.6118,-0.0469,1.0,-206,0.7084548104956269,-0.0355,Pass,Pass,0.6886,0.0156,-221,-0.0199,Pass,Pass,PA Context Blend,0.2354,0.2371,0.6867,0.0137,-219,0.7085,-0.0217,Pass,Pass,0.728,0.055,0.0195,-268,Pass,Strong/Locked,,New,Upgrade,6,0.8333333333333334,1.3232,-0.469,-0.1714,False,0.6878,0.6533,0.7085,-0.0552,-188,Pass,Pass,60.02,69.84821428571428,73.6375,46.4,56.99494989067055,60.118925,48.32,0.0038,-0.03824890260631,Constructive,Fair,Avoid/Fade,1458,0.6282578875171467,False,PA Path Alpha,1.0,4.62,"{""3"": 0.005, ""4"": 0.3219, ""5"": 0.5225, ""6"": 0.1506}","{""PA1"": 0.98, ""PA2"": 0.9, ""PA3"": 0.62}","{""3"": [0.2372, 0.2372, 0.2372], ""4"": [0.2372, 0.2372, 0.2372, 0.2373], ""5"": [0.2372, 0.2372, 0.2372, 0.2373, 0.2373], ""6"": [0.2372, 0.2372, 0.2372, 0.2373, 0.2373, 0.2373]}","{""3"": 0.5561, ""4"": 0.6614, ""5"": 0.7418, ""6"": 0.803}",0.2372,0.2373,0.7242,0.7085,0.0158,-263,Pass,Pass,True,False,balanced PA path,0.6887,67.5-69.9,0.0355,-0.026,0.17,0.6731,0.1571,0.0001,16.58,69,False,4,True,True,True,better PA path than blended model; extra PA volume versus peer bucket; passes path filter,0.6888,0.6856,0.0,61.43,62.62,47.26,77.47,54.45,45.69,58.45,60.88,Improving Contact,Neutral Offense,Stable / Neutral,Neutral,0.0031,0.0059,0.0027,0.0117,0.6973,0.7085,-0.0112,-230,73.9,Pass,Pass,PA opportunity,False,0.7084548104956269,-0.08,0.6285,-0.08,-169,Pass,Avoid / Overpriced,100,,star_power_bat,average_k_pitcher,,"market_pricing:-241_or_shorter (-4.0%, n=5264); opportunity:top_2 (-3.0%, n=7671); opportunity:top_3 (-3.0%, n=12313)",market has historically overpriced similar buckets,14,False,,False,,False,Covered,True,confirmed,MLB Starting Lineups Page,1.6333333333333333,90.0,,José Soriano,RHP,1.0,1.0,4.62,https://www.mlb.com/starting-lineups/2026-09-14,2026-09-14 00:00:00,kevin mcgonigle,1.0,0.7084548104956269,0.68495,0.728,0.6285,0.09950000000000003,7,6,-0.023504810495626915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Research Card,kevin mcgonigle|det|tor,2026-09-14 19:07:00-04:00,108.87616603333332,2026-09-14T23:07:00Z,2026-09-14,LOCKED,Inside 120-minute lock window; ROI Edge snapshot is frozen.,2026-09-14T17:18:07-04:00,3
