player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,NYM,Nolan McLean,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.38,4.45,0.6303,0.6546,0.6628,0.6844,-201,-201.0,-201.0,53.0,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,81.15987245264486,1,True,1
Junior Caminero,TB,CLE,Tanner Bibee,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #3.,3.0,4.3,0.6502,0.6529,0.6532,0.6641,-240,-240.0,-240.0,64.0,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,79.60672167680048,2,True,2
Shohei Ohtani,LAD,NYM,Nolan McLean,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.0,4.62,0.6244,0.6588,0.6645,0.7024,-235,-235.0,-235.0,82.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.7,10,0.8,usable,78.30606760438978,3,True,3
Teoscar Hernandez,LAD,NYM,Nolan McLean,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,5.0,4.15,0.5435,0.5963,0.6139,0.6362,-144,-144.0,-144.0,-32.0,12,0.8333333333333334,0.6375799530402396,-176,0.07692307692307693,0.8461538461538461,2.8333333333333335,0,,strong,78.23273193321073,4,False,
Willson Contreras,BOS,TOR,Dylan Cease,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.2,0.6326,0.6331,0.6333,0.6469,-181,-181.0,-181.0,17.0,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,75.99012263608297,5,True,4
Tyler Freeman,COL,MIL,Robert Gasser,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.62,4.43,0.6361,0.6483,0.6602,0.6802,-156,-156.0,-156.0,3.0,10,0.8,0.6046326760438978,-153,0.23076923076923078,0.8461538461538461,3.3,0,,usable,75.91200606592825,6,True,5
Alec Burleson,STL,CIN,Hunter Greene,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.47,4.33,0.6508,0.6651,0.6599,0.6811,-245,-245.0,-245.0,102.0,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,75.71679383290119,7,False,
Pete Crow-Armstrong,CHC,PIT,Paul Skenes,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.24,4.59,0.5624,0.62,0.6422,0.6798,-213,-213.0,-213.0,82.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,75.71611566262787,8,False,
Cole Young,SEA,TEX,Nathan Eovaldi,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.67,4.42,0.646,0.6535,0.6591,0.68,-207,-207.0,-207.0,76.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.0,1,1.0,strong,74.72531566262785,9,False,
Travis Bazzana,CLE,TB,Nick Martinez,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Travis Bazzana is confirmed in today's lineup at slot #3.,3.0,4.38,0.6072,0.6424,0.6525,0.6714,-200,-200.0,-200.0,53.0,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,74.70272863735731,10,False,
Ivan Herrera,STL,CIN,Hunter Greene,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.04,4.5,0.6347,0.6627,0.6682,0.6904,-193,-193.0,-193.0,59.0,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,74.17173519797284,11,False,
Spencer Steer,CIN,STL,Andre Pallante,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.16,4.26,0.6365,0.6526,0.6494,0.6718,-223,-223.0,-223.0,70.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,74.12326760438978,12,False,
Ezequiel Tovar,COL,MIL,Robert Gasser,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.25,4.25,0.5848,0.6132,0.6272,0.6473,-116,-116.0,-116.0,-27.0,14,0.7142857142857143,0.5885353412679135,-143,0.17647058823529413,0.7647058823529411,2.857142857142857,0,,strong,73.01844089172471,13,False,
