player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,MIN,Kendry Rojas,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Andy Pages is confirmed in today's lineup at slot #2.,2.0,4.5,0.6725,0.6758,0.677,0.7168,-322,-322,-322,174,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,82.22027245264486,1,True,1
James Wood,WSH,PHI,Jesús Luzardo,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: James Wood is confirmed in today's lineup at slot #1.,1.0,4.54,0.6974,0.6866,0.6742,0.7106,-181,-181,-181,29,15,0.7333333333333333,0.6037747730728056,-152,0.16666666666666666,0.7777777777777778,3.533333333333333,15,0.7333333333333333,strong,80.72038145783482,2,True,2
Spencer Horwitz,PIT,SEA,George Kirby,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Spencer Horwitz is confirmed in today's lineup at slot #1.,1.0,4.54,0.6058,0.6295,0.6475,0.6788,-235,-235,-235,71,11,0.8181818181818182,0.6218225596941631,-164,0.3125,0.875,3.1818181818181817,5,0.8,usable,79.8518559694163,3,True,3
Shohei Ohtani,LAD,MIN,Kendry Rojas,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Shohei Ohtani is confirmed in today's lineup at slot #1.,1.0,4.62,0.6641,0.6761,0.6746,0.7127,-274,-274,-274,121,10,0.8,0.6046326760438978,-153,0.375,0.875,3.7,10,0.8,usable,78.78246760438978,4,True,4
Junior Caminero,TB,KC,Luinder Avila,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #4.,4.0,4.2,0.6759,0.6527,0.6495,0.6631,-253,-253,-253,77,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,78.61512167680046,5,True,5
Travis Bazzana,CLE,CWS,Sean Burke,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Travis Bazzana is confirmed in today's lineup at slot #1.,1.0,4.62,0.6249,0.6615,0.672,0.7078,-201,-201,-201,54,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,77.7151286373573,6,False,
Luis Arraez,SF,ATH,Aaron Civale,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Luis Arraez is confirmed in today's lineup at slot #1.,1.0,4.54,0.688,0.672,0.6818,0.7131,-415,-415,-415,284,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.4,0,,strong,77.16531566262786,7,False,
Pete Crow-Armstrong,CHC,NYM,Kodai Senga,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Pete Crow-Armstrong is confirmed in today's lineup at slot #1.,1.0,4.62,0.6262,0.6471,0.6589,0.6958,-262,-262,-262,131,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,76.82371566262785,8,False,
Jung Hoo Lee,SF,ATH,Aaron Civale,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jung Hoo Lee is confirmed in today's lineup at slot #5.,5.0,4.07,0.64,0.6265,0.6363,0.6511,-295,-295,-295,111,7,1.0,0.6474694143666185,-184,0.2222222222222222,1.0,2.857142857142857,4,1.0,usable,76.72694143666185,9,False,
Willson Contreras,BOS,COL,Sean Sullivan,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.28,0.6581,0.6511,0.6471,0.6689,-323,-323,-323,159,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.69612263608298,10,False,
Ernie Clement,TOR,HOU,Peter Lambert,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.19,4.26,0.6178,0.6279,0.6433,0.6622,-229,-229,-229,77,15,0.7333333333333333,0.6037747730728056,-152,0.11764705882352941,0.7647058823529411,2.6666666666666665,0,,strong,76.66285466044918,11,False,
Zack Gelof,ATH,SF,Robbie Ray,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Zack Gelof is confirmed in today's lineup at slot #1.,1.0,4.62,0.6407,0.6504,0.66,0.6974,-183,-183,-183,62,16,0.625,0.5464971026059197,-121,0.058823529411764705,0.6470588235294118,3.375,0,,strong,76.0118876137606,12,False,
Alex Bregman,CHC,NYM,Kodai Senga,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alex Bregman is confirmed in today's lineup at slot #2.,2.0,4.5,0.6435,0.652,0.6611,0.7001,-204,-204,-204,63,9,0.7777777777777778,0.5858056606174168,-141,0.47058823529411764,0.8823529411764706,3.4444444444444446,0,,usable,74.87609547350638,13,False,
Maikel Garcia,KC,TB,Shane McClanahan,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.26,4.47,0.6957,0.658,0.6686,0.6893,-259,-259,-259,122,11,0.7272727272727273,0.5783442988245979,-137,0.26666666666666666,0.8,3.3636363636363638,10,0.7,usable,74.4748298824598,14,False,
Brandon Marsh,PHI,WSH,PJ Poulin,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Brandon Marsh is confirmed in today's lineup at slot #2.,2.0,4.5,0.6652,0.6771,0.6801,0.7197,-285,-285,-285,163,14,0.6428571428571429,0.5500738028063751,-122,0.06666666666666667,0.6666666666666666,2.5714285714285716,0,,strong,74.40277332008067,15,False,
Iván Herrera,STL,AZ,Eduardo Rodriguez,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.42,0.6815,0.6586,0.6631,0.6931,-260,-260,-260,126,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,74.36533519797283,16,False,
Ben Rice,NYY,DET,Casey Mize,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ben Rice is confirmed in today's lineup at slot #1.,1.0,4.62,0.7251,0.697,0.6887,0.7277,-254,-254,-254,130,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.4166666666666665,3,0.3333333333333333,strong,74.03885501013379,17,False,
Trea Turner,PHI,WSH,PJ Poulin,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Trea Turner is confirmed in today's lineup at slot #1.,1.0,4.62,0.591,0.6429,0.6601,0.6959,-358,-358,-358,236,14,0.6428571428571429,0.5500738028063751,-122,0.125,0.6875,3.4285714285714284,9,0.5555555555555556,strong,73.95403998674732,18,False,
Spencer Steer,CIN,MIL,Brandon Sproat,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.3,4.24,0.6373,0.6521,0.6484,0.6713,-203,-203,-203,50,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,73.92086760438978,19,False,
