player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,SD,Walker Buehler,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Andy Pages is confirmed in today's lineup at slot #2.,2.0,4.5,0.6897,0.6852,0.6826,0.7225,-211,-211.0,-211.0,63.0,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,82.42667245264487,1,True,1
James Wood,WSH,BAL,Trevor Rogers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: James Wood is confirmed in today's lineup at slot #1.,1.0,4.62,0.7102,0.6981,0.6836,0.7239,-243,-243.0,-243.0,91.0,15,0.7333333333333333,0.6037747730728056,-152,0.16666666666666666,0.7777777777777778,3.533333333333333,15,0.7333333333333333,strong,81.27398145783482,2,True,2
Shohei Ohtani,LAD,SD,Walker Buehler,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Shohei Ohtani is confirmed in today's lineup at slot #1.,1.0,4.62,0.6817,0.6857,0.6802,0.7184,-248,-248.0,-248.0,95.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.7,10,0.8,usable,78.99366760438977,3,True,3
Travis Bazzana,CLE,SEA,Luis Castillo,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Travis Bazzana is confirmed in today's lineup at slot #1.,1.0,4.54,0.6479,0.6692,0.6737,0.7057,-233,-233.0,-233.0,86.0,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,77.5911286373573,4,True,4
Pete Crow-Armstrong,CHC,MIL,Jacob Misiorowski,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Pete Crow-Armstrong is confirmed in today's lineup at slot #1.,1.0,4.62,0.5876,0.6273,0.6475,0.6841,-137,-137.0,-137.0,6.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,76.36051566262785,5,True,5
Alec Burleson,STL,MIA,Max Meyer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alec Burleson is confirmed in today's lineup at slot #3.,3.0,4.3,0.6721,0.6644,0.6584,0.6705,-253,-253.0,-253.0,110.0,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,76.19839383290119,6,False,
Willson Contreras,BOS,NYY,Will Warren,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.2,0.6404,0.6382,0.6364,0.6502,-226,-226.0,-226.0,62.0,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.08372263608297,7,False,
Tyler Freeman,COL,MIN,Taj Bradley,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.58,4.43,0.6426,0.6446,0.6581,0.678,-193,-193.0,-193.0,40.0,10,0.8,0.6046326760438978,-153,0.23076923076923078,0.8461538461538461,3.3,0,,usable,76.02200606592827,8,False,
Alex Bregman,CHC,MIL,Jacob Misiorowski,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alex Bregman is confirmed in today's lineup at slot #2.,2.0,4.5,0.6072,0.6328,0.6499,0.6887,-144,-144.0,-144.0,3.0,9,0.7777777777777778,0.5858056606174168,-141,0.47058823529411764,0.8823529411764706,3.4444444444444446,0,,usable,74.44049547350639,9,False,
Iván Herrera,STL,MIA,Max Meyer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.42,0.652,0.6577,0.6625,0.6925,-232,-232.0,-232.0,98.0,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,74.01133519797283,10,False,
Ceddanne Rafaela,BOS,NYY,Will Warren,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ceddanne Rafaela is confirmed in today's lineup at slot #2.,2.0,4.42,0.5986,0.6257,0.6424,0.6719,-268,-268.0,-268.0,131.0,11,0.7272727272727273,0.5783442988245979,-137,0.21428571428571427,0.7857142857142857,3.4545454545454546,0,,usable,73.12477273960265,11,False,
Ben Rice,NYY,BOS,Payton Tolle,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.85,4.52,0.6889,0.6792,0.6749,0.7167,-269,-269.0,-269.0,145.0,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.4166666666666665,3,0.3333333333333333,strong,72.42445501013378,12,False,
Colton Cowser,BAL,WSH,Andrew Alvarez,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.0,4.28,0.5661,0.5943,0.6122,0.6309,-151,-151.0,-151.0,17.0,13,0.6923076923076923,0.5720767549186301,-134,0.13333333333333333,0.7333333333333333,1.6153846153846154,0,,strong,71.59720186463949,13,False,
Dylan Crews,WSH,BAL,Trevor Rogers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Dylan Crews is confirmed in today's lineup at slot #5.,5.0,4.15,0.604,0.618,0.6265,0.6498,-242,,-242.0,101.0,9,0.7777777777777778,0.5858056606174168,-141,0.1,0.8,3.3333333333333335,0,,usable,71.5082257678515,14,False,
Juan Soto,NYM,PHI,Zack Wheeler,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Juan Soto is confirmed in today's lineup at slot #2.,2.0,4.42,0.6305,0.6588,0.6576,0.6902,-184,-184.0,-184.0,57.0,10,0.7,0.5591781305893524,-127,0.375,0.8125,3.2,0,,usable,71.40881305893524,15,False,
Carter Jensen,KC,CWS,David Sandlin,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Carter Jensen is confirmed in today's lineup at slot #1.,1.0,4.62,0.6345,0.6358,0.6495,0.6861,-213,-213.0,-213.0,316.0,15,0.5333333333333333,0.49266366196169453,103,0.0,0.5333333333333333,2.7333333333333334,3,0.6666666666666666,strong,70.81002590227926,16,False,
Cody Bellinger,NYY,BOS,Payton Tolle,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Cody Bellinger is confirmed in today's lineup at slot #3.,3.0,4.38,0.6451,0.6528,0.6594,0.6791,-272,-272.0,-272.0,148.0,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.3333333333333335,0,,strong,70.27885501013381,17,False,
Michael Busch,CHC,MIL,Jacob Misiorowski,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Michael Busch is confirmed in today's lineup at slot #3.,3.0,4.38,0.5656,0.6058,0.6264,0.6449,-109,-109.0,-109.0,-13.0,14,0.6428571428571429,0.5500738028063751,-122,0.17647058823529413,0.7058823529411765,3.5,0,,strong,70.00365175145322,18,False,
