pick_date,parlay_rank,leg1_player,leg1_team,leg1_opponent,leg1_odds,leg1_probability,leg1_lineup_slot,leg2_player,leg2_team,leg2_opponent,leg2_odds,leg2_probability,leg2_lineup_slot,pair_type,same_team,same_game,same_pitcher_profile,same_hitter_side,same_team_regime,correlation_multiplier,raw_joint_probability,parlay_probability,combined_decimal_odds,combined_american_odds,market_joint_probability,parlay_edge,parlay_ev_per_dollar,parlay_predictor_score,confidence,recommendation,sample_notes,why_it_has_edge,risk_note,actual_leg1_hit,actual_leg2_hit,actual_parlay_hit,profit
2026-05-24,1,Andrés Chaparro,WSH,ATL,-118.0,0.6254,3.0,Shea Langeliers,ATH,SD,-164.0,0.6871499999999999,3.0,different_games,False,False,True,False,False,0.9233018224198127,0.42974360999999994,0.3967830582862692,2.9739561802397687,197,0.33625243258270776,0.060530625703561436,0.1800154284048867,49.057629270431605,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x; similar opposing pitcher profile bucket,two-leg parlays compound normal hit-prop variance,0.0,0.0,0.0,-1.0
2026-05-25,1,JJ Bleday,CIN,NYM,-142.0,0.6202249999999999,3.0,Yordan Alvarez,HOU,TEX,-222.0,0.7306374999999999,3.0,different_games,False,False,False,False,True,0.9238502639749533,0.4531596434374999,0.41865165621253003,2.4718944296409084,147,0.40454802114881167,0.014103635063718367,0.03486269695169353,35.75061342660804,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.92x; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,1.0,1.0,1.4718944296409084
2026-05-26,1,James Wood,WSH,CLE,-183.0,0.6845000000000001,1.0,Yordan Alvarez,HOU,TEX,-233.0,0.7193125,3.0,different_games,False,False,True,False,False,0.9233018224198127,0.4923694062500001,0.45460557009438624,2.210159712938859,121,0.452455989558463,0.0021495805359232345,0.004750916300215069,34.71141620941088,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x; similar opposing pitcher profile bucket,two-leg parlays compound normal hit-prop variance,1.0,1.0,1.0,1.210159712938859
2026-05-27,1,James Wood,WSH,CLE,-170.0,0.6951375000000001,1.0,Yordan Alvarez,HOU,TEX,-206.0,0.7162250000000001,2.0,different_games,False,False,True,False,False,0.9233018224198127,0.49787485593750014,0.4596887618240956,2.359223300970874,136,0.4238683127572016,0.03582044906689402,0.08450843808985686,42.96674393350907,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x; similar opposing pitcher profile bucket,two-leg parlays compound normal hit-prop variance,1.0,1.0,1.0,1.359223300970874
2026-05-28,1,Joc Pederson,TEX,HOU,-116.0,0.600225,1.0,Sam Antonacci,CWS,MIN,-179.0,0.6943875000000002,1.0,different_games,False,False,False,False,False,0.9211977956507978,0.4167887371875001,0.3839448659492048,2.9023309574263148,190,0.34455064383379796,0.03939422211540683,0.11433507038927371,41.76245262264162,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x,two-leg parlays compound normal hit-prop variance,0.0,1.0,0.0,-1.0
2026-05-29,1,Luke Raley,SEA,AZ,-130.0,0.6359125,5.0,Max Muncy,LAD,PHI,-142.0,0.6605625,5.0,different_games,False,False,False,False,False,0.9211977956507978,0.42005995078125,0.3869583007008702,3.0151679306608883,202,0.33165648580668344,0.05530181489418673,0.1667442587762964,47.16911037268548,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x,two-leg parlays compound normal hit-prop variance,1.0,1.0,1.0,2.0151679306608883
2026-05-30,1,James Wood,WSH,SD,-162.0,0.6808875000000001,1.0,Max Muncy,LAD,PHI,-139.0,0.6535000000000001,5.0,different_games,False,False,True,False,True,0.9259542907439682,0.44495998125000014,0.41201260384779326,2.7807975841548984,178,0.3596090580983104,0.05240354574948286,0.14572365342131266,46.49260146119958,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,0.0,0.0,-1.0
2026-05-31,1,Luke Raley,SEA,AZ,-132.0,0.656975,5.0,Yordan Alvarez,HOU,MIL,-177.0,0.697925,2.0,different_games,False,False,False,False,True,0.9238502639749533,0.458519276875,0.4236031549785734,2.7505564115733607,175,0.3635628034358272,0.06004035154274623,0.16514437388901915,49.05111355247299,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.92x; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,0.0,0.0,-1.0
2026-06-01,1,Dillon Dingler,DET,TB,-182.0,0.6823750000000001,2.0,Kevin McGonigle,DET,TB,-221.0,0.68845,1.0,same_team,True,True,True,False,True,0.9435884692797707,0.46978106875000003,0.44327999955842723,2.2505593953557756,125,0.44433397406155406,-0.001053974503126831,-0.002372032220477549,33.57908144646345,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,1.0,1.0,1.2505593953557756
2026-06-02,1,Ben Rice,NYY,CLE,-188.0,0.6952125,1.0,Shea Langeliers,ATH,CHC,-181.0,0.6819875,3.0,different_games,False,False,True,False,True,0.9259542907439682,0.47412623484375,0.4390192215078526,2.3782767132949334,138,0.4204725187821274,0.018546702725725228,0.04410919120099599,37.81651921047118,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,0.0,0.0,-1.0
