player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,PHI,Aaron Nola,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Andy Pages is confirmed in today's lineup at slot #2.,2.0,4.5,0.6727,0.6795,0.6792,0.719,-251,-251.0,-251.0,103.0,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,82.22267245264487,1,True,1
Junior Caminero,TB,TOR,Braydon Fisher,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #3.,3.0,4.38,0.6605,0.6609,0.6608,0.6819,-260,-260.0,-260.0,84.0,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,80.13032167680048,2,True,2
Cole Young,SEA,CIN,Brady Singer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Cole Young is confirmed in today's lineup at slot #1.,1.0,4.54,0.6697,0.6744,0.6755,0.7085,-249,-249.0,-249.0,118.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.0,1,1.0,strong,76.94571566262786,3,True,3
Pete Crow-Armstrong,CHC,DET,Keider Montero,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.26,4.59,0.6119,0.6398,0.6536,0.6915,-225,-225.0,-225.0,94.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,76.29411566262786,4,True,4
Willson Contreras,BOS,BAL,Dean Kremer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.2,0.6338,0.6418,0.6387,0.6527,-213,-213.0,-213.0,49.0,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.00452263608297,5,True,5
Alec Burleson,STL,LAA,Reid Detmers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alec Burleson is confirmed in today's lineup at slot #4.,4.0,4.28,0.6314,0.6528,0.6505,0.6724,-259,-259.0,-259.0,116.0,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,74.80999383290118,6,False,
Spencer Steer,CIN,SEA,Emerson Hancock,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Spencer Steer is confirmed in today's lineup at slot #4.,4.0,4.28,0.6341,0.6524,0.6499,0.6718,-159,-159.0,-159.0,6.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,74.32246760438979,7,False,
Munetaka Murakami,CWS,TEX,Tyler Alexander,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Munetaka Murakami is confirmed in today's lineup at slot #2.,2.0,4.5,0.6388,0.6533,0.6488,0.6916,-179,-179.0,-179.0,57.0,14,0.6428571428571429,0.5500738028063751,-122,0.06666666666666667,0.6666666666666666,3.2857142857142856,0,,strong,74.08597332008067,8,False,
Iván Herrera,STL,LAA,Reid Detmers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.5,0.6189,0.6543,0.6632,0.702,-203,-203.0,-203.0,69.0,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,74.01413519797283,9,False,
Alex Bregman,CHC,DET,Keider Montero,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.1,4.37,0.621,0.6359,0.6472,0.6663,-214,-214.0,-214.0,73.0,9,0.7777777777777778,0.5858056606174168,-141,0.47058823529411764,0.8823529411764706,3.4444444444444446,0,,usable,73.07609547350637,10,False,
