player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,SD,Michael King,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.51,4.44,0.6669,0.6618,0.6666,0.6882,-243,-243,-243,95,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,81.44507245264488,1,True,1
James Wood,WSH,PIT,Mitch Keller,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.0,4.62,0.7198,0.7066,0.689,0.7292,-236,-236,-236,84,15,0.7333333333333333,0.6037747730728056,-152,0.16666666666666666,0.7777777777777778,3.533333333333333,15,0.7333333333333333,strong,81.38918145783481,2,True,2
Junior Caminero,TB,HOU,Spencer Arrighetti,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.0,4.38,0.6824,0.6653,0.6634,0.6846,-265,-265,-265,89,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,80.39312167680048,3,True,3
Shohei Ohtani,LAD,SD,Michael King,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.0,4.62,0.6627,0.6671,0.6692,0.7073,-217,-217,-217,64,10,0.8,0.6046326760438978,-153,0.375,0.875,3.7,10,0.8,usable,78.76566760438978,4,True,4
Teoscar Hernandez,LAD,SD,Michael King,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,5.0,4.15,0.583,0.6049,0.619,0.6416,-182,-182,-182,6,12,0.8333333333333334,0.6375799530402396,-176,0.07692307692307693,0.8461538461538461,2.8333333333333335,0,,strong,78.70673193321072,5,False,
Ernie Clement,TOR,SEA,Luis Castillo,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.11,4.27,0.6556,0.6509,0.6575,0.6769,-220,-220,-220,68,15,0.7333333333333333,0.6037747730728056,-152,0.11764705882352941,0.7647058823529411,2.6666666666666665,0,,strong,77.23045466044918,6,True,5
Travis Bazzana,CLE,CWS,Anthony Kay,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.78,4.53,0.6453,0.6667,0.6719,0.7107,-175,-175,-175,28,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,76.88592863735731,7,False,
Willson Contreras,BOS,LAA,Reid Detmers,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.95,4.29,0.6361,0.6437,0.6429,0.6642,-192,-192,-192,28,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.52212263608298,8,False,
Cole Young,SEA,TOR,Dylan Cease,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.87,4.4,0.6066,0.6346,0.6471,0.6671,-122,-122,-122,-9,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.0,1,1.0,strong,73.99251566262787,9,False,
Spencer Steer,CIN,BAL,Trevor Rogers,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.28,4.24,0.6419,0.6543,0.6497,0.6727,-227,-227,-227,74,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,73.99206760438979,10,False,
Ezequiel Tovar,COL,SF,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.25,4.25,0.5977,0.6132,0.6272,0.6473,-191,-191,-191,48,14,0.7142857142857143,0.5885353412679135,-143,0.17647058823529413,0.7647058823529411,2.857142857142857,0,,strong,73.1732408917247,11,False,
Alex Bregman,CHC,STL,Andre Pallante,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.22,4.36,0.6292,0.6381,0.6481,0.6671,-266,-266,-266,125,9,0.7777777777777778,0.5858056606174168,-141,0.47058823529411764,0.8823529411764706,3.4444444444444446,0,,usable,73.02849547350638,12,False,
Ceddanne Rafaela,BOS,LAA,Reid Detmers,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.44,4.45,0.5882,0.6255,0.6434,0.6638,-224,-224,-224,87,11,0.7272727272727273,0.5783442988245979,-137,0.21428571428571427,0.7857142857142857,3.4545454545454546,0,,usable,72.79797273960266,13,False,
Troy Johnston,COL,SF,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.81,4.17,0.6367,0.6298,0.6393,0.6612,-244,-244,-244,101,14,0.7142857142857143,0.5885353412679135,-143,0.17647058823529413,0.7647058823529411,2.857142857142857,0,,strong,72.7932408917247,14,False,
Dylan Crews,,,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.55,4.21,0.6212,0.6212,0.6306,0.6522,-233,-233,-233,92,9,0.7777777777777778,0.5858056606174168,-141,0.1,0.8,3.3333333333333335,0,,usable,72.3746257678515,15,False,
Xavier Edwards,MIA,ATH,Jack Perkins,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.56,4.43,0.6434,0.6595,0.6653,0.6861,-259,-259,-259,135,12,0.6666666666666666,0.5542466197069064,-124,0.3333333333333333,0.7777777777777778,3.3333333333333335,11,0.6363636363636364,strong,71.22523974846841,16,False,
Colton Cowser,BAL,CIN,Brady Singer,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.4,4.23,0.5803,0.6082,0.619,0.6395,-162,-162,-162,28,13,0.6923076923076923,0.5720767549186301,-134,0.13333333333333333,0.7333333333333333,1.6153846153846154,0,,strong,71.1976018646395,17,False,
Juan Soto,NYM,ATL,Grant Holmes,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.84,4.4,0.639,0.6583,0.6566,0.6792,-245,-245,-245,118,10,0.7,0.5591781305893524,-127,0.375,0.8125,3.2,0,,usable,70.73881305893525,18,False,
Nathan Lukes,TOR,SEA,Luis Castillo,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.77,4.53,0.6626,0.6644,0.6711,0.7105,-253,-253,-253,129,3,1.0,0.5534612581977167,-124,0.5,1.0,2.6666666666666665,1,1.0,thin,70.68132581977169,19,False,
Michael Busch,CHC,STL,Andre Pallante,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.14,4.37,0.6009,0.6229,0.6362,0.6552,-238,-238,-238,116,14,0.6428571428571429,0.5500738028063751,-122,0.17647058823529413,0.7058823529411765,3.5,0,,strong,70.2652517514532,20,False,
Zach Neto,LAA,BOS,Jake Bennett,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.05,4.61,0.6537,0.6456,0.6545,0.692,-220,-220,-220,323,15,0.5333333333333333,0.49266366196169453,103,0.0625,0.5625,3.4,13,0.46153846153846156,strong,69.70042590227926,21,False,
Miguel Vargas,CWS,CLE,Gavin Williams,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.42,4.45,0.6926,0.6693,0.6646,0.6882,-215,-215,-215,111,16,0.5625,0.510782816891634,-104,0.1111111111111111,0.6111111111111112,3.1875,0,,strong,69.67203028416212,22,False,
Cody Bellinger,NYY,MIN,Mike Paredes,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.54,4.33,0.6481,0.6638,0.6641,0.6832,-272,-272,-272,148,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.3333333333333335,0,,strong,69.63285501013381,23,False,
Corbin Carroll,AZ,MIL,Kyle Harrison,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.0,4.5,0.6547,0.6501,0.6556,0.6957,-224,-224,-224,107,9,0.6666666666666666,0.5381866129983691,-117,0.4375,0.8125,3.5555555555555554,0,,usable,69.55006129983691,24,False,
Luke Keaschall,MIN,NYY,Gerrit Cole,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,5.0,4.15,0.5893,0.5909,0.6112,0.6325,-172,-172,-172,35,11,0.7272727272727273,0.5783442988245979,-137,0.21428571428571427,0.7857142857142857,2.6363636363636362,0,,usable,69.26317273960265,25,False,
CJ Abrams,WSH,PIT,Mitch Keller,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.0,4.28,0.67,0.663,0.6583,0.6796,-277,-277,-277,164,15,0.6,0.5297006989987315,-113,0.16666666666666666,0.6666666666666666,3.4,0,,strong,68.17306293931631,26,False,
Kyle Stowers,MIA,ATH,Jack Perkins,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.44,4.34,0.6014,0.6336,0.6455,0.6639,-239,-239,-239,135,16,0.5625,0.510782816891634,-104,0.058823529411764705,0.5882352941176471,3.125,0,,strong,68.14627080703794,27,False,
Bryan Reynolds,PIT,WSH,Foster Griffin,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.0,4.38,0.6308,0.6321,0.6423,0.6616,-255,-255,-255,140,11,0.6363636363636364,0.5348660379550327,-115,0.35294117647058826,0.7647058823529411,3.272727272727273,0,,usable,67.9532626190327,28,False,
Chase Meidroth,CWS,CLE,Gavin Williams,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.59,4.32,0.6062,0.6169,0.6346,0.652,-167,-167,-167,54,15,0.6,0.5297006989987315,-113,0.16666666666666666,0.6666666666666666,3.2,2,1.0,strong,67.9354629393163,29,False,
Jake Bauers,MIL,AZ,Jose Cabrera,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.93,4.16,0.5879,0.6224,0.6285,0.6522,-197,-197,-197,73,12,0.6666666666666666,0.5542466197069064,-124,0.14285714285714285,0.7142857142857143,3.1666666666666665,0,,strong,67.90083596251473,30,False,
Andrew Benintendi,CWS,CLE,Gavin Williams,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.2,4.36,0.6241,0.6278,0.6393,0.6589,-171,-171,-171,66,14,0.5714285714285714,0.5116122643448366,-105,0.06666666666666667,0.6,2.7142857142857144,0,,strong,67.73675280726015,31,False,
