player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Teoscar Hernandez,LAD,ATH,J.T. Ginn,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,5.0,4.15,0.5967,0.6139,0.6246,0.6475,-228,-228.0,-228.0,52.0,12,0.8333333333333334,0.6375799530402396,-176,0.07692307692307693,0.8461538461538461,2.8333333333333335,0,,strong,78.87113193321072,1,True,1
Alec Burleson,STL,ATL,Reynaldo López,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alec Burleson is confirmed in today's lineup at slot #3.,3.0,4.38,0.6664,0.6729,0.6663,0.6886,-258,-258.0,-258.0,115.0,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,76.5299938329012,2,True,2
Travis Bazzana,CLE,TEX,MacKenzie Gore,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.81,4.52,0.6054,0.6477,0.6604,0.699,-204,-204.0,-204.0,57.0,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,76.3331286373573,3,True,3
Willson Contreras,BOS,WSH,Brad Lord,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.2,0.6466,0.6453,0.6408,0.6549,-231,-231.0,-231.0,67.0,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.15812263608296,4,True,4
Spencer Steer,CIN,MIL,Shane Drohan,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Spencer Steer is confirmed in today's lineup at slot #3.,3.0,4.38,0.6376,0.6612,0.6588,0.6807,-178,-178.0,-178.0,25.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,75.6644676043898,5,True,5
Iván Herrera,STL,ATL,Reynaldo López,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.5,0.6466,0.6662,0.6702,0.709,-234,-234.0,-234.0,100.0,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,74.34653519797284,6,False,
Trea Turner,PHI,PIT,Paul Skenes,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Trea Turner is confirmed in today's lineup at slot #1.,1.0,4.54,0.5326,0.6121,0.6397,0.6709,-230,-230.0,-230.0,108.0,14,0.6428571428571429,0.5500738028063751,-122,0.125,0.6875,3.4285714285714284,9,0.5555555555555556,strong,72.85323998674733,7,False,
Dylan Crews,WSH,BOS,Payton Tolle,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Dylan Crews is confirmed in today's lineup at slot #4.,4.0,4.28,0.5448,0.6111,0.6272,0.6465,-229,,-229.0,88.0,9,0.7777777777777778,0.5858056606174168,-141,0.1,0.8,3.3333333333333335,0,,usable,72.2478257678515,8,False,
Juan Soto,NYM,TOR,Braydon Fisher,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Juan Soto is confirmed in today's lineup at slot #2.,2.0,4.5,0.6471,0.6657,0.6644,0.7058,-239,-239.0,-239.0,112.0,10,0.7,0.5591781305893524,-127,0.375,0.8125,3.2,0,,usable,72.00801305893525,9,False,
Elly De La Cruz,CIN,MIL,Shane Drohan,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Elly De La Cruz is confirmed in today's lineup at slot #1.,1.0,4.62,0.6587,0.6846,0.6829,0.7211,-204,-204.0,-204.0,99.0,14,0.5714285714285714,0.5116122643448366,-105,0.06666666666666667,0.6,3.5,0,,strong,71.21195280726015,10,False,
Nathan Lukes,TOR,NYM,Freddy Peralta,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Nathan Lukes is confirmed in today's lineup at slot #1.,1.0,4.54,0.6199,0.6459,0.6607,0.6929,-208,-208.0,-208.0,84.0,3,1.0,0.5534612581977167,-124,0.5,1.0,2.6666666666666665,1,1.0,thin,70.83492581977167,11,False,
Konnor Griffin,PIT,PHI,Zack Wheeler,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Konnor Griffin is confirmed in today's lineup at slot #1.,1.0,4.62,0.6438,0.6559,0.6648,0.702,-198,-198.0,-198.0,81.0,9,0.6666666666666666,0.5381866129983691,-117,0.35714285714285715,0.7857142857142857,3.3333333333333335,1,1.0,usable,70.55140415697976,12,False,
Brandon Marsh,PHI,PIT,Paul Skenes,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Brandon Marsh is confirmed in today's lineup at slot #4.,4.0,4.2,0.5956,0.6286,0.6401,0.6515,-184,-184.0,-184.0,62.0,14,0.6428571428571429,0.5500738028063751,-122,0.06666666666666667,0.6666666666666666,2.5714285714285716,0,,strong,70.46757332008066,13,False,
Cody Bellinger,NYY,DET,Troy Melton,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Cody Bellinger is confirmed in today's lineup at slot #3.,3.0,4.3,0.6456,0.6612,0.6614,0.6713,-246,-246.0,-246.0,122.0,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.3333333333333335,0,,strong,69.8848550101338,14,False,
