player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Jonathan Aranda,TB,ATH,Jeffrey Springs,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jonathan Aranda is confirmed in today's lineup at slot #2.,2.0,4.42,0.6626,0.6482,0.654,0.6848,-217,-217.0,-217.0,59.0,18,0.7222222222222222,0.6124347628772407,-158,0.3333333333333333,0.8148148148148148,3.5,0,,strong,80.74282443587222,1,True,1
Luke Keaschall,MIN,LAA,Walbert Ureña,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.46,4.56,0.5674,0.6127,0.6389,0.6762,-252,-252.0,-252.0,92.0,13,0.7692307692307693,0.6149217154526889,-160,0.23529411764705882,0.8235294117647058,2.769230769230769,0,,strong,78.81826566291595,2,True,2
Miguel Vargas,CWS,DET,Framber Valdez,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.63,4.42,0.6666,0.6737,0.6663,0.6894,-248,-248.0,-248.0,121.0,28,0.6071428571428571,0.5593260721579305,-127,0.0967741935483871,0.6451612903225806,3.2142857142857144,2,1.0,strong,78.58059840106397,3,True,3
Teoscar Hernández,LAD,CIN,Brady Singer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Teoscar Hernández is confirmed in today's lineup at slot #4.,4.0,4.28,0.6165,0.6419,0.6461,0.6662,-250,-250.0,-250.0,96.0,15,0.7333333333333333,0.6064089957895268,-154,0.0625,0.75,2.466666666666667,0,,strong,78.12556173196555,4,True,4
Bobby Witt Jr.,KC,HOU,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.0,4.5,0.7084,0.6943,0.6876,0.7281,-221,-221.0,-221.0,76.0,14,0.7142857142857143,0.59127088024297,-145,0.2222222222222222,0.7777777777777778,3.2857142857142856,0,,strong,77.40566580207478,5,True,5
Juan Soto,NYM,PHI,Aaron Nola,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.46,4.44,0.679,0.6672,0.6634,0.6869,-254,-254.0,-254.0,105.0,12,0.75,0.5988767869298842,-149,0.3684210526315789,0.8421052631578947,3.3333333333333335,0,,strong,76.88873132456736,6,False,
Bryan Reynolds,PIT,MIL,Kyle Harrison,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Bryan Reynolds is confirmed in today's lineup at slot #3.,3.0,4.3,0.5893,0.6215,0.6332,0.642,-219,-219.0,-219.0,73.0,19,0.6842105263157895,0.5926788027844265,-146,0.32142857142857145,0.7857142857142857,3.473684210526316,0,,strong,76.64662313558553,7,False,
Luis Arraez,SF,,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.0,4.5,0.6549,0.6632,0.6753,0.7131,-265,-265.0,-265.0,135.0,17,0.6470588235294118,0.5645876857350767,-130,0.10526315789473684,0.6842105263157895,3.3529411764705883,0,,strong,76.4910728317837,8,False,
Trea Turner,PHI,NYM,Nolan McLean,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.55,4.55,0.5619,0.6202,0.6447,0.6827,-216,-216.0,-216.0,99.0,24,0.5833333333333334,0.5381400801754784,-117,0.1111111111111111,0.6296296296296297,3.4583333333333335,15,0.6,strong,75.82754424463478,9,False,
Carter Jensen,KC,HOU,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.55,4.55,0.5892,0.63,0.6438,0.6828,-162,-162.0,-162.0,42.0,18,0.6111111111111112,0.5457680962105741,-120,0.1,0.65,2.9444444444444446,6,0.8333333333333334,strong,74.64387177407028,10,False,
Brett Baty,NYM,PHI,Aaron Nola,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.67,4.19,0.593,0.6094,0.623,0.6443,-114,-114.0,-114.0,-35.0,17,0.7058823529411765,0.5990704443557663,-149,0.19047619047619047,0.7619047619047619,2.823529411764706,0,,strong,74.5832303981133,11,False,
Kevin McGonigle,DET,CWS,Erick Fedde,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.61,4.55,0.6695,0.684,0.6818,0.7217,-204,-204.0,-204.0,84.0,18,0.6111111111111112,0.5457680962105741,-120,0.28,0.72,3.3333333333333335,12,0.6666666666666666,strong,74.17280962105741,12,False,
Brandon Lowe,PIT,MIL,Kyle Harrison,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Brandon Lowe is confirmed in today's lineup at slot #5.,5.0,4.07,0.6106,0.623,0.6248,0.6421,-168,-168.0,-168.0,26.0,21,0.6666666666666666,0.5870619056459764,-142,0.25,0.75,3.2857142857142856,0,,strong,74.13339056459763,13,False,
Maikel Garcia,KC,HOU,,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.54,4.44,0.6612,0.6633,0.6707,0.6908,-215,-215.0,-215.0,76.0,11,0.7272727272727273,0.5814366472311836,-139,0.3125,0.8125,3.3636363636363638,10,0.7,usable,74.12106472311837,14,False,
Willson Contreras,BOS,TEX,Tyler Alexander,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.95,4.29,0.6334,0.6488,0.6461,0.6676,-209,-209.0,-209.0,68.0,16,0.6875,0.5847515316541865,-141,0.2,0.75,3.1875,0,,strong,73.95261531843153,15,False,
Alec Bohm,PHI,NYM,Nolan McLean,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,4.56,4.21,0.5133,0.5822,0.6095,0.6284,-179,-179.0,-179.0,37.0,21,0.6666666666666666,0.5870619056459764,-142,0.2222222222222222,0.7407407407407407,3.0476190476190474,0,,strong,73.92519797200504,16,False,
Zack Gelof,ATH,TB,Drew Rasmussen,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Zack Gelof is confirmed in today's lineup at slot #4.,4.0,4.28,0.585,0.6209,0.6308,0.651,-150,-150.0,-150.0,20.0,17,0.6470588235294118,0.5645876857350767,-130,0.10526315789473684,0.6842105263157895,3.3529411764705883,0,,strong,72.95227283178369,17,False,
Chase Meidroth,CWS,DET,Framber Valdez,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.04,4.38,0.5902,0.6295,0.6443,0.6629,-258,-258.0,-258.0,141.0,24,0.5833333333333334,0.5381400801754784,-117,0.22580645161290322,0.6774193548387096,3.1666666666666665,3,1.0,strong,72.73860156593494,18,False,
Elly De La Cruz,CIN,LAD,Justin Wrobleski,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Elly De La Cruz is confirmed in today's lineup at slot #2.,2.0,4.42,0.6651,0.6764,0.6714,0.7035,-253,-253.0,-253.0,139.0,15,0.6,0.5323349217154527,-114,0.0625,0.625,3.533333333333333,1,1.0,strong,72.35135432455813,19,False,
Yordan Alvarez,HOU,KC,Seth Lugo,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.09,4.49,0.7604,0.7401,0.7125,0.7391,-273,-273.0,-273.0,168.0,18,0.5555555555555556,0.5124347628772408,-105,0.1,0.6,3.111111111111111,0,,strong,72.13293844073695,20,False,
