player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Ernie Clement,TOR,SF,Logan Webb,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ernie Clement is confirmed in today's lineup at slot #1.,1.0,4.62,0.6535,0.6763,0.6844,0.7203,-369,-369,-369,217,15,0.7333333333333333,0.6037747730728056,-152,0.11764705882352941,0.7647058823529411,2.6666666666666665,0,,strong,81.44325466044918,1,True,1
Andy Pages,LAD,COL,Gabriel Hughes,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.46,4.44,0.6558,0.6696,0.6712,0.693,-268,-268,-268,120,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,81.35187245264487,2,True,2
James Wood,WSH,HOU,Spencer Arrighetti,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: James Wood is confirmed in today's lineup at slot #1.,1.0,4.54,0.7028,0.6916,0.6772,0.7136,-200,-200,-200,48,15,0.7333333333333333,0.6037747730728056,-152,0.16666666666666666,0.7777777777777778,3.533333333333333,15,0.7333333333333333,strong,80.78518145783482,3,True,3
Junior Caminero,TB,NYY,Gerrit Cole,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #3.,3.0,4.3,0.6486,0.6557,0.655,0.6659,-275,-275,-275,99,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,79.58752167680046,4,True,4
Shohei Ohtani,LAD,COL,Gabriel Hughes,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Shohei Ohtani is confirmed in today's lineup at slot #1.,1.0,4.54,0.6455,0.6681,0.6673,0.7014,-312,-312,-312,159,10,0.8,0.6046326760438978,-153,0.375,0.875,3.7,10,0.8,usable,78.15926760438978,5,True,5
Bobby Witt Jr.,KC,NYM,Christian Scott,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Bobby Witt Jr. is confirmed in today's lineup at slot #2.,2.0,4.5,0.712,0.6902,0.6853,0.7258,-294,-294,-294,151,14,0.7142857142857143,0.5885353412679135,-143,0.17647058823529413,0.7647058823529411,3.2857142857142856,0,,strong,77.5948408917247,6,False,
Willson Contreras,BOS,CWS,Davis Martin,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Willson Contreras is confirmed in today's lineup at slot #4.,4.0,4.28,0.6816,0.6561,0.6502,0.6721,-215,-215,-215,51,11,0.8181818181818182,0.6218225596941631,-164,0.26666666666666666,0.8666666666666667,3.090909090909091,0,,usable,76.97812263608297,7,False,
Pete Crow-Armstrong,CHC,BAL,Dean Kremer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Pete Crow-Armstrong is confirmed in today's lineup at slot #1.,1.0,4.62,0.6109,0.6445,0.6574,0.6942,-261,-261,-261,130,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,76.64011566262785,8,False,
Jung Hoo Lee,SF,TOR,Dylan Cease,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jung Hoo Lee is confirmed in today's lineup at slot #5.,5.0,4.07,0.6169,0.6102,0.6262,0.6403,-229,-229,-229,45,7,1.0,0.6474694143666185,-184,0.2222222222222222,1.0,2.857142857142857,4,1.0,usable,76.44974143666185,9,False,
Zack Gelof,ATH,DET,Troy Melton,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Zack Gelof is confirmed in today's lineup at slot #1.,1.0,4.62,0.6367,0.654,0.662,0.6994,-209,-209,-209,88,16,0.625,0.5464971026059197,-121,0.058823529411764705,0.6470588235294118,3.375,0,,strong,75.9638876137606,10,False,
Luis Arraez,SF,TOR,Dylan Cease,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Luis Arraez is confirmed in today's lineup at slot #2.,2.0,4.42,0.6553,0.6455,0.6621,0.6908,-277,-277,-277,146,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.4,0,,strong,75.37291566262786,11,False,
Alex Bregman,CHC,BAL,Dean Kremer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alex Bregman is confirmed in today's lineup at slot #2.,2.0,4.5,0.629,0.6493,0.6597,0.6986,-266,-266,-266,125,9,0.7777777777777778,0.5858056606174168,-141,0.47058823529411764,0.8823529411764706,3.4444444444444446,0,,usable,74.70209547350639,12,False,
Ceddanne Rafaela,BOS,CWS,Davis Martin,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ceddanne Rafaela is confirmed in today's lineup at slot #2.,2.0,4.5,0.642,0.6439,0.6558,0.6945,-262,-262,-262,125,11,0.7272727272727273,0.5783442988245979,-137,0.21428571428571427,0.7857142857142857,3.4545454545454546,0,,usable,74.04557273960266,13,False,
Iván Herrera,STL,MIL,Kyle Harrison,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.42,0.619,0.652,0.6592,0.6891,-190,-190,-190,56,13,0.6923076923076923,0.5720767549186301,-134,0.1875,0.75,3.3846153846153846,0,,strong,73.61533519797283,14,False,
Trea Turner,PHI,CIN,Chase Burns,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.44,4.57,0.5645,0.6274,0.6495,0.6869,-243,-243,-243,121,14,0.6428571428571429,0.5500738028063751,-122,0.125,0.6875,3.4285714285714284,9,0.5555555555555556,strong,73.03403998674733,15,False,
Alec Burleson,STL,MIL,Kyle Harrison,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Alec Burleson is confirmed in today's lineup at slot #5.,5.0,4.07,0.6188,0.6379,0.6341,0.6525,-208,-208,-208,65,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,72.80879383290117,16,False,
Brandon Marsh,PHI,CIN,Chase Burns,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Brandon Marsh is confirmed in today's lineup at slot #3.,3.0,4.38,0.6366,0.6564,0.6635,0.6834,-198,-198,-198,76,14,0.6428571428571429,0.5500738028063751,-122,0.06666666666666667,0.6666666666666666,2.5714285714285716,0,,strong,72.65957332008068,17,False,
Spencer Steer,CIN,PHI,Alan Rangel,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Spencer Steer is confirmed in today's lineup at slot #5.,5.0,4.07,0.6493,0.638,0.6338,0.6522,-200,-200,-200,47,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,72.65486760438979,18,False,
Ben Rice,NYY,TB,Shane McClanahan,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ben Rice is confirmed in today's lineup at slot #2.,2.0,4.5,0.6756,0.6849,0.6774,0.7191,-183,-183,-183,59,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.4166666666666665,3,0.3333333333333333,strong,72.04485501013379,19,False,
Miguel Vargas,CWS,BOS,Jake Bennett,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Miguel Vargas is confirmed in today's lineup at slot #1.,1.0,4.54,0.7247,0.6855,0.6772,0.712,-260,-260,-260,156,16,0.5625,0.510782816891634,-104,0.1111111111111111,0.6111111111111112,3.1875,0,,strong,71.64323028416212,20,False,
Juan Soto,NYM,KC,Steven Cruz,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Juan Soto is confirmed in today's lineup at slot #2.,2.0,4.42,0.6228,0.6556,0.6558,0.6883,-246,-246,-246,119,10,0.7,0.5591781305893524,-127,0.375,0.8125,3.2,0,,usable,71.31641305893524,21,False,
Ketel Marte,AZ,SD,Michael King,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ketel Marte is confirmed in today's lineup at slot #1.,1.0,4.62,0.6898,0.6729,0.6796,0.7166,-230,-230,-230,115,11,0.6363636363636364,0.5348660379550327,-115,0.3125,0.75,3.8181818181818183,11,0.6363636363636364,usable,71.31420379550326,22,False,
Elly De La Cruz,CIN,PHI,Alan Rangel,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Elly De La Cruz is confirmed in today's lineup at slot #1.,1.0,4.54,0.6911,0.6828,0.6791,0.7134,-230,-230,-230,125,14,0.5714285714285714,0.5116122643448366,-105,0.06666666666666667,0.6,3.5,0,,strong,71.20075280726016,23,False,
Travis Bazzana,CLE,MIN,Connor Prielipp,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Travis Bazzana is confirmed in today's lineup at slot #5.,5.0,4.15,0.542,0.6079,0.6238,0.6454,-206,-206,-206,59,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,71.1703286373573,24,False,
Jake Bauers,MIL,STL,Michael McGreevy,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jake Bauers is confirmed in today's lineup at slot #3.,3.0,4.38,0.6386,0.6512,0.6535,0.6744,-260,-260,-260,136,12,0.6666666666666666,0.5542466197069064,-124,0.14285714285714285,0.7142857142857143,3.1666666666666665,0,,strong,71.15323596251476,25,False,
Xavier Edwards,MIA,SEA,George Kirby,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Xavier Edwards is confirmed in today's lineup at slot #3.,3.0,4.3,0.6544,0.6469,0.6531,0.6623,-273,-273,-273,149,12,0.6666666666666666,0.5542466197069064,-124,0.3333333333333333,0.7777777777777778,3.3333333333333335,11,0.6363636363636364,strong,70.35523974846842,26,False,
Carter Jensen,KC,NYM,Christian Scott,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Carter Jensen is confirmed in today's lineup at slot #1.,1.0,4.62,0.5943,0.6312,0.647,0.6835,-198,-198,-198,301,15,0.5333333333333333,0.49266366196169453,103,0.0,0.5333333333333333,2.7333333333333334,3,0.6666666666666666,strong,70.32762590227927,27,False,
Michael Busch,CHC,BAL,Dean Kremer,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Michael Busch is confirmed in today's lineup at slot #3.,3.0,4.38,0.5888,0.6228,0.6366,0.6557,-243,-243,-243,121,14,0.6428571428571429,0.5500738028063751,-122,0.17647058823529413,0.7058823529411765,3.5,0,,strong,70.28205175145322,28,False,
Nathan Lukes,TOR,SF,Logan Webb,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Nathan Lukes is confirmed in today's lineup at slot #2.,2.0,4.5,0.6274,0.657,0.6658,0.7047,-214,-214,-214,90,3,1.0,0.5534612581977167,-124,0.5,1.0,2.6666666666666665,1,1.0,thin,69.92492581977167,29,False,
Jackson Chourio,MIL,STL,Michael McGreevy,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jackson Chourio is confirmed in today's lineup at slot #2.,2.0,4.5,0.6438,0.66,0.6603,0.7008,-334,-334,-334,219,11,0.6363636363636364,0.5348660379550327,-115,0.3125,0.75,3.727272727272727,6,0.5,usable,69.36220379550328,30,False,
Zach Neto,LAA,TEX,MacKenzie Gore,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Zach Neto is confirmed in today's lineup at slot #1.,1.0,4.62,0.6084,0.6369,0.65,0.687,-195,-195,-195,298,15,0.5333333333333333,0.49266366196169453,103,0.0625,0.5625,3.4,13,0.46153846153846156,strong,69.24682590227927,31,False,
Daylen Lile,WSH,HOU,Spencer Arrighetti,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Daylen Lile is confirmed in today's lineup at slot #5.,5.0,4.07,0.6361,0.6334,0.6351,0.652,-243,-243,-243,122,16,0.625,0.5464971026059197,-121,0.1111111111111111,0.6666666666666666,3.5,0,,strong,69.15701441114625,32,False,
Cody Bellinger,NYY,TB,Shane McClanahan,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Cody Bellinger is confirmed in today's lineup at slot #4.,4.0,4.28,0.627,0.6516,0.6549,0.6748,-177,-177,-177,53,12,0.6666666666666666,0.5542466197069064,-124,0.2,0.7333333333333333,3.3333333333333335,0,,strong,68.7616550101338,33,False,
