player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Ben Rice,NYY,BAL,Trevor Rogers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Ben Rice is confirmed in today's lineup at slot #2.,2.0,4.42,0.7046,0.6876,0.6765,0.7095,-149,-149,-149,-44,25,0.76,0.6587308888193844,-193,0.16666666666666666,0.8,3.44,7,0.7142857142857143,strong,89.63161770161796,1,True,1
Andy Pages,LAD,SF,Yunior Marte,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.31,4.46,0.6542,0.6713,0.6729,0.6953,-196,-196,-196,32,24,0.7083333333333334,0.6214734135088117,-164,0.07692307692307693,0.7307692307692307,3.5416666666666665,0,,strong,85.90563427312479,2,True,2
Junior Caminero,TB,PHI,Cristopher Sánchez,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #3.,3.0,4.38,0.672,0.6532,0.6561,0.677,-199,-199,-199,30,22,0.7272727272727273,0.6286189084210948,-169,0.21428571428571427,0.7857142857142857,3.6818181818181817,0,,strong,82.98303369925236,3,True,3
Jonathan Aranda,TB,PHI,Cristopher Sánchez,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Jonathan Aranda is confirmed in today's lineup at slot #2.,2.0,4.5,0.6614,0.6518,0.6589,0.6985,-149,-149,-149,-9,18,0.7222222222222222,0.6124347628772407,-158,0.3333333333333333,0.8148148148148148,3.5,0,,strong,81.12842443587223,4,True,4
Shohei Ohtani,LAD,SF,Yunior Marte,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.01,4.62,0.6488,0.6748,0.6739,0.7119,-274,-274,-274,120,15,0.7333333333333333,0.6064089957895268,-154,0.375,0.8333333333333334,3.8666666666666667,15,0.7333333333333333,strong,80.60183291228601,5,True,5
James Wood,WSH,NYM,,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: James Wood is confirmed in today's lineup at slot #1.,1.0,4.54,0.6759,0.6893,0.6758,0.7122,-174,-174,-174,32,21,0.6666666666666666,0.5870619056459764,-142,0.19230769230769232,0.7307692307692307,3.5714285714285716,21,0.6666666666666666,strong,80.51519117914896,6,False,
Ceddanne Rafaela,BOS,CHC,David Peterson,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.31,4.46,0.6165,0.643,0.654,0.6752,-141,-141,-141,-22,16,0.75,0.6204658173684722,-163,0.2,0.8,3.4375,0,,strong,79.98324388986008,7,False,
Ceddanne Rafaela,BOS,CHC,David Peterson,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.31,4.46,0.6165,0.643,0.654,0.6752,-188,-141,-141,-22,16,0.75,0.6204658173684722,-163,0.2,0.8,3.4375,0,,strong,79.98324388986008,8,False,
Iván Herrera,STL,MIL,Robert Gasser,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Iván Herrera is confirmed in today's lineup at slot #2.,2.0,4.5,0.6347,0.6627,0.6682,0.707,-200,-200,-200,54,19,0.6842105263157895,0.5926788027844265,-146,0.13636363636363635,0.7272727272727273,3.3684210526315788,0,,strong,79.76639697691006,9,False,
Luke Keaschall,MIN,TEX,Jacob deGrom,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Luke Keaschall is confirmed in today's lineup at slot #1.,1.0,4.54,0.5909,0.6175,0.6407,0.6719,-219,-219,-219,59,13,0.7692307692307693,0.6149217154526889,-160,0.23529411764705882,0.8235294117647058,2.769230769230769,0,,strong,79.36826566291595,10,False,
